Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV24535,CUST7880,SRV002,16-06-2024,Paid,Return,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,17.5,350,447.5,447.5,0.0,35,0.05,80,0.0,Branch B,CASH012,SUP137,21:43:19,Wholesale,Online,24535,0
INV24536,CUST6298,SRV002,15-04-2023,Paid,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,4.5,90,174.5,174.5,0.0,30,0.05,80,0.0,Branch B,CASH004,SUP101,20:40:38,Wholesale,Online,24536,0
INV24537,CUST5519,SRV002,26-08-2024,Paid,Sale,Credit Card,Milk (1L),No Service,Dairy,No Service,8,24.0,480,504.0,504.0,0.0,60,0.05,0,0.0,Online,CASH013,SUP117,23:45:52,Wholesale,Phone,24537,0
INV24538,CUST7589,SRV001,25-01-2024,Paid,Sale,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,90.0,500,670.0,670.0,0.0,100,0.18,80,0.0,Online,CASH012,SUP142,06:21:30,Regular,Online,24538,0
INV24539,CUST1545,SRV001,19-11-2022,Pending,Sale,Debit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,6.0,120,206.0,0.0,206.0,40,0.05,80,0.0,Online,CASH008,SUP144,14:42:39,Regular,Online,24539,0
INV24540,CUST1797,SRV002,14-10-2023,Paid,Sale,UPI,Chicken (1kg),Standard Delivery,Meat,Delivery Services,2,60.0,500,600.0,600.0,0.0,250,0.12,40,0.0,Branch B,CASH012,SUP154,10:10:16,Premium,Online,24540,0
INV24541,CUST5525,SRV001,21-12-2024,Failed,Sale,Net Banking,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,7,42.0,840,922.0,0.0,922.0,120,0.05,40,0.0,Branch B,CASH010,SUP135,04:01:00,Wholesale,Phone,24541,0
INV24542,CUST6807,SRV001,05-01-2024,Paid,Return,Debit Card,Chips (100g),No Service,Snacks,No Service,4,14.399999999999999,80,94.4,94.4,0.0,20,0.18,0,0.0,Main Store,CASH014,SUP139,00:29:04,Regular,Online,24542,0
INV24543,CUST4693,SRV001,06-04-2025,Paid,Sale,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,8.75,175,223.75,223.75,0.0,35,0.05,40,0.0,Branch B,CASH004,SUP168,17:35:22,Regular,Phone,24543,0
INV24544,CUST7383,SRV003,19-02-2024,Paid,Sale,Debit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,18.0,360,418.0,418.0,0.0,45,0.05,40,0.0,Main Store,CASH011,SUP149,15:53:38,Wholesale,Online,24544,0
INV24545,CUST6506,SRV003,01-12-2024,Failed,Sale,Debit Card,Bananas (1kg),No Service,Fruits,No Service,3,7.5,150,157.5,0.0,157.5,50,0.05,0,0.0,Branch A,CASH013,SUP149,05:43:19,Premium,In-Store,24545,0
INV24546,CUST1368,SRV003,06-02-2023,Paid,Return,Credit Card,Milk (1L),Express Delivery,Dairy,Delivery Services,9,27.0,540,647.0,647.0,0.0,60,0.05,80,0.0,Online,CASH008,SUP121,01:37:54,Wholesale,Online,24546,0
INV24547,CUST1278,SRV003,06-11-2024,Paid,Sale,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,4,57.599999999999994,320,428.20000000000005,428.20000000000005,0.0,80,0.18,80,29.4,Branch A,CASH011,SUP102,06:43:35,Premium,In-Store,24547,0
INV24548,CUST6493,SRV001,18-09-2022,Failed,Sale,Cheque,Chips (100g),No Service,Snacks,No Service,8,28.799999999999997,160,171.97000000000003,0.0,171.97000000000003,20,0.18,0,16.83,Branch B,CASH011,SUP105,12:40:17,Premium,Online,24548,0
INV24549,CUST7351,SRV002,17-05-2025,Failed,Sale,Net Banking,Milk (1L),Standard Delivery,Dairy,Delivery Services,10,30.0,600,596.3199999999999,0.0,596.3199999999999,60,0.05,40,73.68,Branch B,CASH005,SUP134,12:19:56,Regular,Online,24549,0
INV24550,CUST4243,SRV001,21-04-2023,Paid,Sale,Cheque,Milk (1L),No Service,Dairy,No Service,3,9.0,180,189.0,189.0,0.0,60,0.05,0,0.0,Branch A,CASH009,SUP114,19:27:14,Wholesale,Online,24550,0
INV24551,CUST8261,SRV001,05-07-2024,Paid,Sale,Debit Card,Chips (100g),No Service,Snacks,No Service,8,28.799999999999997,160,188.8,188.8,0.0,20,0.18,0,0.0,Branch B,CASH009,SUP163,09:36:38,Regular,In-Store,24551,0
INV24552,CUST9055,SRV001,27-03-2025,Paid,Sale,Credit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,20.0,400,460.0,460.0,0.0,40,0.05,40,0.0,Branch B,CASH006,SUP146,23:20:56,Wholesale,Phone,24552,0
INV24553,CUST8263,SRV003,14-11-2022,Paid,Sale,Net Banking,Dishwash Soap (500ml),No Service,Household,No Service,3,43.199999999999996,240,283.2,283.2,0.0,80,0.18,0,0.0,Main Store,CASH014,SUP141,15:15:03,Regular,In-Store,24553,0
INV24554,CUST8260,SRV001,11-01-2025,Failed,Sale,Credit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,10,192.0,1600,1832.0,0.0,1832.0,160,0.12,40,0.0,Branch B,CASH001,SUP100,10:37:31,Wholesale,Phone,24554,0
INV24555,CUST9268,SRV002,03-02-2023,Paid,Sale,Cheque,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,3,6.0,120,126.0,126.0,0.0,40,0.05,0,0.0,Main Store,CASH004,SUP108,15:46:14,Premium,Phone,24555,0
INV24556,CUST1986,SRV001,25-02-2023,Failed,Sale,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,2,38.4,320,398.4,0.0,398.4,160,0.12,40,0.0,Main Store,CASH001,SUP113,20:29:46,Premium,Online,24556,0
INV24557,CUST4727,SRV002,08-07-2025,Paid,Sale,Credit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,4,14.399999999999999,80,134.4,134.4,0.0,20,0.18,40,0.0,Online,CASH011,SUP137,04:06:57,Wholesale,In-Store,24557,0
INV24558,CUST2495,SRV002,04-02-2023,Paid,Return,Debit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,15.75,315,370.75,370.75,0.0,45,0.05,40,0.0,Main Store,CASH013,SUP165,01:06:44,Wholesale,Phone,24558,0
INV24559,CUST9512,SRV003,20-07-2023,Paid,Sale,UPI,Bread (400g),Express Delivery,Bakery,Delivery Services,7,14.0,280,374.0,374.0,0.0,40,0.05,80,0.0,Branch A,CASH004,SUP114,03:51:13,Wholesale,In-Store,24559,0
INV24560,CUST6481,SRV002,03-11-2023,Paid,Sale,UPI,Bread (400g),Express Delivery,Bakery,Delivery Services,9,18.0,360,458.0,458.0,0.0,40,0.05,80,0.0,Main Store,CASH002,SUP163,18:03:11,Premium,Phone,24560,0
INV24561,CUST6474,SRV002,27-06-2024,Paid,Sale,Debit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,10.5,210,282.92,282.92,0.0,30,0.05,80,17.58,Main Store,CASH011,SUP168,11:00:55,Regular,Online,24561,0
INV24562,CUST6380,SRV003,14-04-2024,Paid,Sale,Debit Card,Milk (1L),Express Delivery,Dairy,Delivery Services,9,27.0,540,647.0,647.0,0.0,60,0.05,80,0.0,Branch B,CASH009,SUP157,06:19:46,Wholesale,Phone,24562,0
INV24563,CUST2764,SRV003,23-06-2024,Failed,Sale,Credit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,1,3.5,70,148.52,0.0,148.52,70,0.05,80,4.98,Branch A,CASH004,SUP157,08:38:58,Wholesale,Phone,24563,0
INV24564,CUST3194,SRV002,17-12-2023,Paid,Sale,Credit Card,Onions (1kg),No Service,Fresh Vegetables,No Service,2,3.5,70,73.5,73.5,0.0,35,0.05,0,0.0,Branch B,CASH013,SUP121,14:24:49,Wholesale,Online,24564,0
INV24565,CUST3129,SRV002,24-05-2024,Paid,Sale,UPI,Chicken (1kg),No Service,Meat,No Service,3,90.0,750,840.0,840.0,0.0,250,0.12,0,0.0,Branch B,CASH002,SUP161,12:29:01,Regular,Phone,24565,0
INV24566,CUST8174,SRV003,13-12-2024,Paid,Sale,Cheque,Chips (100g),Express Delivery,Snacks,Delivery Services,4,14.399999999999999,80,174.4,174.4,0.0,20,0.18,80,0.0,Main Store,CASH011,SUP156,08:20:38,Wholesale,In-Store,24566,0
INV24567,CUST3206,SRV002,15-09-2022,Pending,Sale,Cheque,Detergent (1kg),No Service,Household,No Service,5,96.0,800,896.0,0.0,896.0,160,0.12,0,0.0,Branch B,CASH002,SUP157,10:36:17,Regular,Online,24567,0
INV24568,CUST5847,SRV003,18-03-2025,Paid,Return,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,4,72.0,400,512.0,512.0,0.0,100,0.18,40,0.0,Online,CASH012,SUP124,07:01:34,Regular,Phone,24568,0
INV24569,CUST9295,SRV001,14-09-2022,Paid,Sale,Credit Card,Milk (1L),No Service,Dairy,No Service,4,12.0,240,252.0,252.0,0.0,60,0.05,0,0.0,Branch B,CASH005,SUP100,22:28:55,Regular,Online,24569,0
INV24570,CUST3394,SRV002,20-07-2025,Pending,Sale,Debit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,6,21.0,420,481.0,0.0,481.0,70,0.05,40,0.0,Branch A,CASH005,SUP106,02:22:01,Premium,Phone,24570,0
INV24571,CUST9568,SRV003,23-02-2025,Paid,Return,UPI,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,10,150.0,3000,3230.0,3230.0,0.0,300,0.05,80,0.0,Online,CASH009,SUP135,10:46:33,Premium,Online,24571,0
INV24572,CUST8714,SRV001,12-07-2023,Failed,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,5.25,105,150.25,0.0,150.25,35,0.05,40,0.0,Online,CASH008,SUP128,13:22:01,Wholesale,Online,24572,0
INV24573,CUST7489,SRV001,11-08-2024,Paid,Sale,Cheque,Bananas (1kg),Express Delivery,Fruits,Delivery Services,6,15.0,300,395.0,395.0,0.0,50,0.05,80,0.0,Online,CASH013,SUP157,02:48:10,Regular,In-Store,24573,0
INV24574,CUST2754,SRV002,13-06-2023,Paid,Sale,Debit Card,Bananas (1kg),No Service,Fruits,No Service,1,2.5,50,49.76,49.76,0.0,50,0.05,0,2.74,Branch B,CASH005,SUP119,14:07:15,Wholesale,Online,24574,0
INV24575,CUST2786,SRV001,12-11-2022,Paid,Sale,Cheque,Rice (5kg),Standard Delivery,Grains & Cereals,Delivery Services,8,120.0,2400,2560.0,2560.0,0.0,300,0.05,40,0.0,Branch A,CASH015,SUP155,12:31:08,Regular,Phone,24575,0
INV24576,CUST6280,SRV001,26-08-2024,Pending,Sale,Credit Card,Chips (100g),No Service,Snacks,No Service,3,10.799999999999999,60,70.8,0.0,70.8,20,0.18,0,0.0,Online,CASH009,SUP128,23:05:20,Wholesale,In-Store,24576,0
INV24577,CUST1993,SRV003,08-11-2024,Failed,Sale,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,10.5,210,300.5,0.0,300.5,30,0.05,80,0.0,Branch B,CASH015,SUP127,18:38:45,Regular,Online,24577,0
INV24578,CUST2408,SRV002,29-12-2022,Paid,Sale,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,5,12.5,250,302.5,302.5,0.0,50,0.05,40,0.0,Main Store,CASH013,SUP167,22:29:22,Regular,Phone,24578,0
INV24579,CUST9534,SRV001,22-01-2025,Paid,Sale,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,5,96.0,800,936.0,936.0,0.0,160,0.12,40,0.0,Online,CASH014,SUP143,07:19:49,Wholesale,Online,24579,0
INV24580,CUST1299,SRV003,09-07-2024,Failed,Sale,Credit Card,Chips (100g),No Service,Snacks,No Service,4,14.399999999999999,80,94.4,0.0,94.4,20,0.18,0,0.0,Online,CASH006,SUP101,02:56:53,Premium,In-Store,24580,0
INV24581,CUST4067,SRV003,22-09-2024,Paid,Sale,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,8,14.0,280,334.0,334.0,0.0,35,0.05,40,0.0,Main Store,CASH006,SUP103,23:26:25,Premium,In-Store,24581,0
INV24582,CUST4603,SRV003,26-05-2025,Paid,Sale,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,8,16.0,320,336.0,336.0,0.0,40,0.05,0,0.0,Branch A,CASH006,SUP114,20:22:53,Premium,Online,24582,0
INV24583,CUST9466,SRV002,18-11-2024,Pending,Sale,Debit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,4,57.599999999999994,320,417.6,0.0,417.6,80,0.18,40,0.0,Online,CASH011,SUP127,07:00:49,Regular,In-Store,24583,0
INV24584,CUST5043,SRV001,28-10-2023,Paid,Return,Cheque,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,7,105.0,2100,2285.0,2285.0,0.0,300,0.05,80,0.0,Branch A,CASH011,SUP150,18:16:47,Wholesale,In-Store,24584,0
INV24585,CUST8533,SRV001,19-01-2024,Pending,Sale,Net Banking,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,4.5,90,134.5,0.0,134.5,30,0.05,40,0.0,Main Store,CASH012,SUP120,09:26:05,Regular,In-Store,24585,0
INV24586,CUST1763,SRV003,24-06-2023,Paid,Sale,Net Banking,Chicken (1kg),No Service,Meat,No Service,8,240.0,2000,2240.0,2240.0,0.0,250,0.12,0,0.0,Main Store,CASH004,SUP170,02:47:58,Premium,Phone,24586,0
INV24587,CUST7595,SRV002,18-04-2023,Pending,Sale,Credit Card,Bread (400g),Standard Delivery,Bakery,Delivery Services,9,18.0,360,389.12,0.0,389.12,40,0.05,40,28.88,Online,CASH014,SUP144,02:53:32,Premium,In-Store,24587,0
INV24588,CUST6488,SRV003,30-12-2022,Failed,Sale,Cheque,Chicken (1kg),No Service,Meat,No Service,3,90.0,750,840.0,0.0,840.0,250,0.12,0,0.0,Branch A,CASH002,SUP105,19:03:01,Regular,Phone,24588,0
INV24589,CUST1287,SRV003,08-03-2025,Paid,Sale,Net Banking,Bananas (1kg),No Service,Fruits,No Service,1,2.5,50,52.5,52.5,0.0,50,0.05,0,0.0,Main Store,CASH012,SUP163,12:24:46,Wholesale,Online,24589,0
INV24590,CUST4904,SRV001,03-11-2024,Pending,Sale,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,5,7.5,150,237.5,0.0,237.5,30,0.05,80,0.0,Branch B,CASH012,SUP136,20:02:29,Regular,Phone,24590,0
INV24591,CUST4645,SRV003,21-12-2024,Paid,Sale,Cheque,Milk (1L),Standard Delivery,Dairy,Delivery Services,6,18.0,360,388.64,388.64,0.0,60,0.05,40,29.36,Online,CASH008,SUP158,02:06:40,Regular,In-Store,24591,0
INV24592,CUST4148,SRV001,09-03-2023,Failed,Sale,Credit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,10,35.0,700,775.0,0.0,775.0,70,0.05,40,0.0,Branch B,CASH008,SUP101,11:20:34,Regular,Online,24592,0
INV24593,CUST3576,SRV003,30-03-2025,Failed,Sale,Cheque,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,129.6,720,929.6,0.0,929.6,80,0.18,80,0.0,Branch A,CASH003,SUP147,18:35:53,Premium,In-Store,24593,0
INV24594,CUST8323,SRV001,08-02-2024,Failed,Sale,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,20.0,400,500.0,0.0,500.0,40,0.05,80,0.0,Online,CASH003,SUP152,08:27:28,Regular,Online,24594,0
INV24595,CUST7688,SRV002,19-08-2025,Paid,Sale,Cheque,Detergent (1kg),No Service,Household,No Service,2,38.4,320,358.4,358.4,0.0,160,0.12,0,0.0,Main Store,CASH003,SUP164,15:41:58,Wholesale,Phone,24595,0
INV24596,CUST7244,SRV003,26-03-2024,Paid,Sale,Credit Card,Bananas (1kg),No Service,Fruits,No Service,6,15.0,300,315.0,315.0,0.0,50,0.05,0,0.0,Main Store,CASH007,SUP164,02:36:05,Premium,Online,24596,0
INV24597,CUST7343,SRV002,18-04-2023,Paid,Sale,Credit Card,Chicken (1kg),Express Delivery,Meat,Delivery Services,7,210.0,1750,2040.0,2040.0,0.0,250,0.12,80,0.0,Branch B,CASH009,SUP159,00:29:49,Premium,Phone,24597,0
INV24598,CUST9907,SRV001,17-04-2025,Paid,Sale,Debit Card,Chicken (1kg),Express Delivery,Meat,Delivery Services,3,90.0,750,920.0,920.0,0.0,250,0.12,80,0.0,Main Store,CASH009,SUP144,05:45:14,Premium,In-Store,24598,0
INV24599,CUST6447,SRV002,23-12-2023,Failed,Sale,Net Banking,Bread (400g),Standard Delivery,Bakery,Delivery Services,1,2.0,40,82.0,0.0,82.0,40,0.05,40,0.0,Branch B,CASH004,SUP118,03:15:35,Premium,Phone,24599,0
INV24600,CUST4830,SRV002,12-03-2024,Paid,Sale,Credit Card,Bread (400g),Standard Delivery,Bakery,Delivery Services,3,6.0,120,166.0,166.0,0.0,40,0.05,40,0.0,Branch A,CASH007,SUP163,15:28:35,Premium,In-Store,24600,0
INV24601,CUST4504,SRV001,30-06-2023,Pending,Sale,Debit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,3,43.199999999999996,240,363.2,0.0,363.2,80,0.18,80,0.0,Branch A,CASH014,SUP149,10:23:00,Wholesale,Phone,24601,0
INV24602,CUST9675,SRV002,04-10-2024,Paid,Sale,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,9,162.0,900,1062.0,1062.0,0.0,100,0.18,0,0.0,Branch A,CASH012,SUP103,07:00:28,Regular,In-Store,24602,0
INV24603,CUST6142,SRV003,07-12-2022,Pending,Sale,Cheque,Chips (100g),No Service,Snacks,No Service,10,36.0,200,236.0,0.0,236.0,20,0.18,0,0.0,Branch A,CASH010,SUP144,16:57:33,Wholesale,Phone,24603,0
INV24604,CUST1010,SRV002,04-06-2023,Paid,Sale,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,5,10.0,200,199.11,199.11,0.0,40,0.05,0,10.89,Branch B,CASH004,SUP109,14:26:52,Wholesale,In-Store,24604,0
INV24605,CUST1424,SRV003,19-01-2025,Paid,Sale,Cheque,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,1,2.25,45,127.25,127.25,0.0,45,0.05,80,0.0,Main Store,CASH004,SUP135,23:23:50,Regular,Online,24605,0
INV24606,CUST8202,SRV001,14-10-2023,Paid,Sale,Credit Card,Chicken (1kg),Express Delivery,Meat,Delivery Services,7,210.0,1750,2040.0,2040.0,0.0,250,0.12,80,0.0,Branch A,CASH011,SUP105,07:33:57,Wholesale,Online,24606,0
INV24607,CUST2112,SRV002,07-09-2022,Paid,Sale,Net Banking,Detergent (1kg),No Service,Household,No Service,3,57.599999999999994,480,537.6,537.6,0.0,160,0.12,0,0.0,Branch A,CASH003,SUP148,22:49:20,Wholesale,Online,24607,0
INV24608,CUST3230,SRV001,22-08-2025,Failed,Sale,Debit Card,Rice (5kg),Standard Delivery,Grains & Cereals,Delivery Services,1,15.0,300,355.0,0.0,355.0,300,0.05,40,0.0,Online,CASH014,SUP127,21:04:25,Wholesale,In-Store,24608,0
INV24609,CUST5106,SRV003,19-05-2024,Paid,Sale,Debit Card,Chips (100g),No Service,Snacks,No Service,10,36.0,200,236.0,236.0,0.0,20,0.18,0,0.0,Online,CASH007,SUP157,13:02:51,Premium,In-Store,24609,0
INV24610,CUST7641,SRV001,17-05-2024,Paid,Return,Debit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,2,7.0,140,187.0,187.0,0.0,70,0.05,40,0.0,Online,CASH007,SUP128,18:02:56,Regular,Online,24610,0
INV24611,CUST6792,SRV003,24-02-2024,Paid,Return,Credit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,10,192.0,1600,1872.0,1872.0,0.0,160,0.12,80,0.0,Online,CASH011,SUP121,23:02:00,Wholesale,Online,24611,0
INV24612,CUST8459,SRV003,29-12-2022,Pending,Sale,Debit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,3,10.5,210,300.5,0.0,300.5,70,0.05,80,0.0,Online,CASH005,SUP145,21:37:34,Premium,Phone,24612,0
INV24613,CUST5550,SRV001,24-04-2025,Failed,Sale,Net Banking,Rice (5kg),No Service,Grains & Cereals,No Service,3,45.0,900,945.0,0.0,945.0,300,0.05,0,0.0,Branch A,CASH012,SUP136,16:42:36,Regular,Phone,24613,0
INV24614,CUST6196,SRV001,16-01-2023,Paid,Sale,Credit Card,Chicken (1kg),Standard Delivery,Meat,Delivery Services,3,90.0,750,880.0,880.0,0.0,250,0.12,40,0.0,Branch A,CASH015,SUP118,20:15:47,Regular,Online,24614,0
INV24615,CUST4350,SRV002,24-03-2024,Paid,Return,Credit Card,Milk (1L),Standard Delivery,Dairy,Delivery Services,6,18.0,360,418.0,418.0,0.0,60,0.05,40,0.0,Branch A,CASH001,SUP112,17:55:09,Wholesale,Phone,24615,0
INV24616,CUST7462,SRV003,22-01-2024,Pending,Sale,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,1,1.75,35,76.75,0.0,76.75,35,0.05,40,0.0,Branch A,CASH012,SUP105,02:22:00,Wholesale,Online,24616,0
INV24617,CUST9966,SRV003,07-01-2023,Paid,Sale,UPI,Chips (100g),No Service,Snacks,No Service,1,3.5999999999999996,20,23.6,23.6,0.0,20,0.18,0,0.0,Branch A,CASH003,SUP115,07:21:08,Wholesale,In-Store,24617,0
INV24618,CUST7373,SRV003,07-07-2025,Failed,Sale,Debit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,8.0,160,189.35,0.0,189.35,40,0.05,40,18.65,Branch A,CASH011,SUP108,01:54:06,Regular,In-Store,24618,0
INV24619,CUST5137,SRV002,22-04-2023,Paid,Sale,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,5,30.0,600,629.01,629.01,0.0,120,0.05,80,80.99,Online,CASH010,SUP142,09:35:32,Premium,Phone,24619,0
INV24620,CUST4260,SRV001,02-01-2023,Failed,Sale,Net Banking,Onions (1kg),No Service,Fresh Vegetables,No Service,6,10.5,210,220.5,0.0,220.5,35,0.05,0,0.0,Branch B,CASH004,SUP168,15:44:28,Wholesale,Phone,24620,0
INV24621,CUST8591,SRV001,17-05-2024,Pending,Sale,Debit Card,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,8,120.0,2400,2600.0,0.0,2600.0,300,0.05,80,0.0,Online,CASH007,SUP147,06:04:08,Premium,Online,24621,0
INV24622,CUST9299,SRV003,19-01-2023,Paid,Sale,UPI,Milk (1L),Express Delivery,Dairy,Delivery Services,3,9.0,180,269.0,269.0,0.0,60,0.05,80,0.0,Online,CASH004,SUP129,05:17:55,Premium,Online,24622,0
INV24623,CUST4581,SRV003,19-09-2023,Paid,Sale,Net Banking,Eggs (1 dozen),No Service,Dairy,No Service,2,7.0,140,147.0,147.0,0.0,70,0.05,0,0.0,Branch A,CASH014,SUP169,08:26:38,Regular,In-Store,24623,0
INV24624,CUST3840,SRV002,01-07-2025,Paid,Return,Cheque,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,12.5,250,342.5,342.5,0.0,50,0.05,80,0.0,Branch A,CASH003,SUP141,12:28:50,Wholesale,Online,24624,0
INV24625,CUST4662,SRV001,01-02-2025,Paid,Sale,UPI,Lentils (1kg),No Service,Grains & Cereals,No Service,2,36.0,200,236.0,236.0,0.0,100,0.18,0,0.0,Branch A,CASH003,SUP130,13:01:58,Wholesale,In-Store,24625,0
INV24626,CUST7983,SRV002,18-09-2022,Paid,Sale,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,1,2.25,45,47.25,47.25,0.0,45,0.05,0,0.0,Online,CASH004,SUP135,04:22:39,Wholesale,Phone,24626,0
INV24627,CUST7032,SRV001,25-12-2024,Paid,Sale,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,8,20.0,400,500.0,500.0,0.0,50,0.05,80,0.0,Branch A,CASH009,SUP117,15:01:48,Wholesale,In-Store,24627,0
INV24628,CUST1961,SRV002,26-04-2025,Failed,Sale,Credit Card,Milk (1L),Standard Delivery,Dairy,Delivery Services,8,24.0,480,544.0,0.0,544.0,60,0.05,40,0.0,Main Store,CASH005,SUP106,23:44:23,Wholesale,Phone,24628,0
INV24629,CUST2850,SRV001,13-08-2023,Paid,Return,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,9,22.5,450,512.5,512.5,0.0,50,0.05,40,0.0,Main Store,CASH010,SUP128,18:07:38,Premium,In-Store,24629,0
INV24630,CUST6820,SRV001,20-04-2024,Paid,Sale,Credit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,3,6.75,135,181.75,181.75,0.0,45,0.05,40,0.0,Online,CASH013,SUP120,16:04:55,Regular,Phone,24630,0
INV24631,CUST5581,SRV003,28-02-2024,Paid,Sale,Net Banking,Milk (1L),Express Delivery,Dairy,Delivery Services,2,6.0,120,206.0,206.0,0.0,60,0.05,80,0.0,Branch B,CASH004,SUP136,10:58:23,Wholesale,In-Store,24631,0
INV24632,CUST8286,SRV001,04-08-2025,Paid,Sale,Net Banking,Chips (100g),No Service,Snacks,No Service,10,36.0,200,236.0,236.0,0.0,20,0.18,0,0.0,Branch B,CASH012,SUP102,22:19:42,Regular,Online,24632,0
INV24633,CUST8928,SRV003,03-10-2022,Paid,Sale,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,129.6,720,929.6,929.6,0.0,80,0.18,80,0.0,Online,CASH010,SUP167,14:02:08,Premium,Phone,24633,0
INV24634,CUST4501,SRV002,03-05-2024,Pending,Sale,Debit Card,Bananas (1kg),No Service,Fruits,No Service,7,17.5,350,298.45,0.0,298.45,50,0.05,0,69.05,Branch B,CASH004,SUP119,00:51:49,Regular,Phone,24634,0
INV24635,CUST5939,SRV003,27-03-2024,Paid,Return,Net Banking,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,3,18.0,360,418.0,418.0,0.0,120,0.05,40,0.0,Online,CASH011,SUP150,17:55:26,Regular,Phone,24635,0
INV24636,CUST5742,SRV002,17-01-2024,Pending,Sale,Credit Card,Potatoes (1kg),No Service,Fresh Vegetables,No Service,10,15.0,300,315.0,0.0,315.0,30,0.05,0,0.0,Main Store,CASH010,SUP133,20:32:36,Wholesale,Phone,24636,0
INV24637,CUST9153,SRV003,13-01-2023,Paid,Sale,Cheque,Tea Powder (250g),No Service,Beverages,No Service,8,48.0,960,1008.0,1008.0,0.0,120,0.05,0,0.0,Branch B,CASH001,SUP125,02:24:18,Premium,Phone,24637,0
INV24638,CUST1266,SRV001,19-06-2023,Pending,Sale,UPI,Chips (100g),Standard Delivery,Snacks,Delivery Services,2,7.199999999999999,40,87.2,0.0,87.2,20,0.18,40,0.0,Branch A,CASH012,SUP157,06:40:13,Wholesale,Online,24638,0
INV24639,CUST7208,SRV001,17-07-2024,Paid,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,6,86.39999999999999,480,606.4,606.4,0.0,80,0.18,40,0.0,Branch A,CASH005,SUP156,15:31:33,Wholesale,Phone,24639,0
