Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV19145,CUST1575,SRV002,2023-06-04,Failed,Anomaly,Sale,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,7,24.5,490.0,554.5,0.0,554.5,70.0,0.05,40,0,Online,CASH020,SUP195,10:24:12,New,Phone,Duplicate Entries
INV19149,CUST5873,SRV003,2023-03-23,Pending,Anomaly,Sale,Cheque,Soap (100g),Express Delivery,Personal Care,Delivery Services,9,64.8,360.0,424.8,0.0,424.8,40.0,0.18,80,0,Branch B,CASH017,SUP108,13:07:01,New,In-Store,Missing Charges
INV19150,CUST1736,SRV001,2023-10-29,Paid,Anomaly,Return,Cash,Cooking Oil (1L),No Service,Pantry Staples,,3,54.0,450.0,504.0,380.6732557796464,123.32674422035365,150.0,0.12,0,0,Branch B,CASH013,SUP149,05:01:31,Regular,Online,Under Payment
INV19151,CUST8651,SRV001,2023-06-01,Pending,No Leakage,Sale,Cash,Biscuits (200g),No Service,Snacks,,6,9.0,180.0,189.0,0.0,189.0,30.0,0.05,0,0,Branch B,CASH016,SUP151,16:31:39,Regular,Phone,
INV19153,CUST3500,SRV002,2023-04-07,Paid,No Leakage,Return,Cheque,Apples (1kg),Standard Delivery,Fruits,Delivery Services,9,54.0,1080.0,1174.0,1174.0,0.0,120.0,0.05,40,0,Branch B,CASH006,SUP128,16:57:04,Premium,Online,
INV19154,CUST5132,SRV001,2023-10-24,Paid,Anomaly,Sale,Credit Card,Eggs (12 pack),No Service,Dairy & Eggs,,9,75.6,630.0,705.6,705.6,0.0,70.0,0.12,0,0,Branch A,CASH012,SUP158,00:14:21,Premium,Online,Duplicate Entries
INV19158,CUST3497,SRV001,2024-02-25,Pending,No Leakage,Return,Debit Card,Apples (1kg),No Service,Fruits,,9,129.6,1080.0,1209.6,0.0,1209.6,120.0,0.12,0,0,Branch B,CASH009,SUP146,14:46:35,Wholesale,Online,
INV19159,CUST7273,SRV001,2023-10-15,Failed,No Leakage,Sale,Debit Card,Eggs (12 pack),No Service,Dairy & Eggs,,7,24.5,490.0,514.5,0.0,514.5,70.0,0.05,0,0,Branch A,CASH011,SUP170,12:25:33,Regular,Phone,
INV19160,CUST2518,SRV002,2023-05-15,Failed,No Leakage,Sale,Net Banking,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,86.39999999999999,720.0,846.4,0.0,846.4,80.0,0.12,40,0,Main Store,CASH005,SUP112,23:02:52,Wholesale,Online,
INV19162,CUST2285,SRV003,2024-06-04,Pending,Anomaly,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,4,14.4,120.0,198.55966706071388,0.0,198.55966706071388,30.0,0.12,80,0,Main Store,CASH011,SUP120,16:48:56,Wholesale,Online,Unrecorded Discounts
INV19166,CUST7698,SRV001,2024-12-26,Paid,Anomaly,Sale,Debit Card,Dishwash Soap (500ml),No Service,Household,,7,67.2,560.0,627.2,750.8534921418711,-123.65349214187108,80.0,0.12,0,0,Branch B,CASH010,SUP119,06:20:51,Premium,Phone,Excess Payment
INV19172,CUST6183,SRV002,2024-08-04,Paid,Anomaly,Sale,Cheque,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,10,175.0,3500.0,3715.0,4361.62029727919,-646.6202972791898,350.0,0.05,40,0,Branch A,CASH013,SUP116,13:35:41,Premium,Online,Excess Payment
INV19175,CUST4647,SRV001,2023-04-05,Failed,Anomaly,Sale,UPI,Eggs (12 pack),No Service,Dairy & Eggs,,8,100.8,560.0,660.8,117.1795699652265,543.6204300347734,70.0,0.18,0,0,Online,CASH015,SUP149,21:38:48,New,Phone,Payment Status Mismatch
INV19180,CUST5428,SRV003,2023-02-27,Pending,Anomaly,Return,Net Banking,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,9,72.89999999999999,405.0,557.9,0.0,557.9,45.0,0.18,80,0,Branch B,CASH015,SUP137,03:22:37,Premium,Online,Duplicate Entries
INV19180,CUST8184,SRV002,2023-08-24,Paid,Anomaly,Sale,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,36.0,300.0,336.0,336.0,0.0,30.0,0.12,40,0,Online,CASH010,SUP179,02:00:02,Premium,Phone,Missing Charges
INV19183,CUST7814,SRV003,2023-08-05,Paid,Anomaly,Return,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,2,9.6,80.0,169.6,169.6,0.0,40.0,0.12,80,0,Branch B,CASH012,SUP133,23:51:50,New,Phone,Duplicate Entries
INV19185,CUST7140,SRV003,2023-05-05,Paid,No Leakage,Return,Credit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,5,30.0,600.0,710.0,710.0,0.0,120.0,0.05,80,0,Branch B,CASH013,SUP140,06:29:51,New,In-Store,
INV19186,CUST3842,SRV002,2023-07-16,Pending,No Leakage,Return,Credit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,3,21.6,120.0,181.6,0.0,181.6,40.0,0.18,40,0,Online,CASH014,SUP153,08:46:49,Premium,Phone,
INV19187,CUST5061,SRV002,2024-03-13,Failed,Anomaly,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,129.6,720.0,800.9357768219601,0.0,800.9357768219601,80.0,0.18,40,0,Online,CASH004,SUP117,13:09:10,Premium,Online,Unrecorded Discounts
INV19188,CUST8396,SRV001,2024-05-04,Failed,Anomaly,Sale,Cash,Soap (100g),No Service,Personal Care,,6,28.8,240.0,268.8,131.71275266637508,137.08724733362493,40.0,0.12,0,0,Branch A,CASH011,SUP175,21:28:23,Wholesale,Online,Payment Status Mismatch
INV19192,CUST6272,SRV001,2024-05-17,Paid,No Leakage,Sale,Credit Card,Shampoo (250ml),No Service,Personal Care,,9,194.4,1620.0,1814.4,1814.4,0.0,180.0,0.12,0,0,Online,CASH013,SUP123,11:26:32,Regular,Online,
INV19196,CUST1835,SRV003,2024-08-01,Paid,Anomaly,Sale,Cash,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,1,7.199999999999999,40.0,127.2,127.2,0.0,40.0,0.18,80,0,Main Store,CASH003,SUP111,02:41:05,Wholesale,In-Store,Duplicate Entries
INV19198,CUST9076,SRV001,2024-10-12,Pending,No Leakage,Return,UPI,Soap (100g),No Service,Personal Care,,8,16.0,320.0,336.0,0.0,336.0,40.0,0.05,0,0,Branch B,CASH018,SUP185,00:28:40,Premium,Online,
INV19200,CUST6505,SRV002,2024-04-02,Paid,No Leakage,Sale,UPI,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,3,162.0,900.0,1102.0,1102.0,0.0,300.0,0.18,40,0,Online,CASH012,SUP132,20:42:31,Wholesale,In-Store,
INV19201,CUST9975,SRV002,2023-01-07,Paid,Anomaly,Return,Net Banking,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,4,30.0,600.0,630.0,630.0,0.0,150.0,0.05,40,0,Branch A,CASH004,SUP168,08:03:47,Wholesale,In-Store,Missing Charges
INV19202,CUST5077,SRV001,2023-11-13,Failed,No Leakage,Return,Cheque,Potatoes (1kg),No Service,Fresh Vegetables,,5,31.5,175.0,206.5,0.0,206.5,35.0,0.18,0,0,Main Store,CASH014,SUP111,23:33:24,Premium,In-Store,
INV19206,CUST4301,SRV001,2024-04-19,Pending,No Leakage,Sale,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,,5,27.0,225.0,252.0,0.0,252.0,45.0,0.12,0,0,Branch A,CASH003,SUP196,18:21:16,Regular,In-Store,
INV19208,CUST2300,SRV001,2023-09-01,Failed,No Leakage,Return,Credit Card,Dishwash Soap (500ml),No Service,Household,,3,43.2,240.0,283.2,0.0,283.2,80.0,0.18,0,0,Branch A,CASH007,SUP126,17:45:15,Premium,In-Store,
INV19212,CUST7877,SRV003,2024-06-02,Failed,No Leakage,Return,Cash,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,1,7.5,150.0,237.5,0.0,237.5,150.0,0.05,80,0,Main Store,CASH017,SUP151,07:38:24,Premium,In-Store,
INV19215,CUST3027,SRV001,2024-02-12,Paid,Anomaly,Return,Credit Card,Detergent (1kg),No Service,Household,,10,360.0,2000.0,2360.0,2605.792775260533,-245.79277526053284,200.0,0.18,0,0,Online,CASH013,SUP162,12:57:03,Wholesale,Phone,Excess Payment
INV19217,CUST7457,SRV001,2023-03-08,Paid,Anomaly,Sale,Cheque,Salt (1kg),No Service,Pantry Staples,,9,9.0,180.0,189.0,222.8385957278288,-33.83859572782876,20.0,0.05,0,0,Branch A,CASH002,SUP196,11:55:04,Regular,In-Store,Excess Payment
INV19219,CUST2117,SRV001,2023-08-24,Paid,Anomaly,Return,UPI,Rice (1kg),No Service,Grains & Cereals,,1,7.199999999999999,60.0,67.2,67.2,0.0,60.0,0.12,0,0,Branch A,CASH002,SUP166,01:46:23,Wholesale,Phone,Duplicate Entries
INV19219,CUST9427,SRV002,2024-12-20,Pending,Anomaly,Sale,Cheque,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,7,50.4,420.0,510.4,0.0,510.4,60.0,0.12,40,0,Online,CASH005,SUP105,18:27:35,Wholesale,Phone,Duplicate Entries
INV19225,CUST4513,SRV002,2024-02-01,Paid,Anomaly,Sale,Cheque,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,6,45.0,900.0,856.340242989561,856.340242989561,0.0,150.0,0.05,40,0,Branch A,CASH008,SUP177,04:42:25,Regular,In-Store,Unrecorded Discounts
INV19226,CUST1191,SRV003,2024-12-07,Pending,No Leakage,Sale,Debit Card,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,1,12.5,250.0,342.5,0.0,342.5,250.0,0.05,80,0,Branch B,CASH002,SUP130,10:58:40,Premium,In-Store,
INV19227,CUST2977,SRV003,2024-06-03,Paid,Anomaly,Return,Credit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,5,90.0,750.0,920.0,920.0,0.0,150.0,0.12,80,0,Online,CASH019,SUP174,08:19:44,New,In-Store,Duplicate Entries
INV19231,CUST7280,SRV002,2023-11-28,Failed,No Leakage,Return,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,1,36.0,300.0,376.0,0.0,376.0,300.0,0.12,40,0,Main Store,CASH006,SUP198,16:22:20,Wholesale,Online,
INV19235,CUST4174,SRV002,2024-08-16,Paid,Anomaly,Sale,UPI,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,6,18.0,360.0,418.0,484.08351098269134,-66.08351098269134,60.0,0.05,40,0,Branch A,CASH007,SUP145,03:18:18,New,Phone,Excess Payment
INV19237,CUST3574,SRV001,2024-10-29,Paid,No Leakage,Sale,Cheque,Apples (1kg),No Service,Fruits,,7,42.0,840.0,882.0,882.0,0.0,120.0,0.05,0,0,Online,CASH015,SUP195,12:37:24,Regular,In-Store,
INV19238,CUST1594,SRV003,2024-03-27,Paid,Anomaly,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,9,216.0,1800.0,2096.0,2408.36262560299,-312.36262560299065,200.0,0.12,80,0,Branch B,CASH016,SUP149,21:30:55,New,Phone,Excess Payment
INV19241,CUST2233,SRV003,2024-06-26,Paid,No Leakage,Return,Cheque,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,8,76.8,640.0,796.8,796.8,0.0,80.0,0.12,80,0,Online,CASH014,SUP169,08:47:56,New,Online,
INV19247,CUST2995,SRV001,2024-03-02,Failed,No Leakage,Sale,Debit Card,Coffee Powder (200g),No Service,Beverages,,9,157.5,3150.0,3307.5,0.0,3307.5,350.0,0.05,0,0,Branch B,CASH008,SUP135,23:25:50,Regular,Online,
INV19250,CUST4955,SRV001,2023-07-08,Paid,Anomaly,Sale,Credit Card,Butter (100g),No Service,Dairy & Eggs,,10,60.0,500.0,560.0,500.54302554653,59.456974453470025,50.0,0.12,0,0,Branch B,CASH015,SUP182,04:22:07,Wholesale,Phone,Under Payment
INV19252,CUST3623,SRV002,2023-11-23,Pending,No Leakage,Return,Cheque,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,2,6.0,120.0,166.0,0.0,166.0,60.0,0.05,40,0,Online,CASH017,SUP165,05:56:03,Wholesale,Online,
INV19253,CUST5780,SRV001,2024-07-01,Paid,No Leakage,Return,Debit Card,Toothpaste (150g),No Service,Personal Care,,3,9.0,180.0,189.0,189.0,0.0,60.0,0.05,0,0,Branch A,CASH017,SUP163,05:14:28,Wholesale,In-Store,
INV19256,CUST9443,SRV002,2023-11-24,Paid,No Leakage,Return,Net Banking,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,6,54.0,1080.0,1174.0,1174.0,0.0,180.0,0.05,40,0,Online,CASH009,SUP169,23:04:17,New,Online,
INV19257,CUST5428,SRV002,2024-02-03,Paid,No Leakage,Sale,Cash,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,14.4,120.0,174.4,174.4,0.0,40.0,0.12,40,0,Main Store,CASH012,SUP140,22:31:28,Regular,Online,
INV19260,CUST9575,SRV002,2023-11-20,Paid,Anomaly,Return,Cheque,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,4,36.0,720.0,796.0,582.3383777103913,213.66162228960863,180.0,0.05,40,0,Branch B,CASH011,SUP140,11:31:29,Regular,Phone,Under Payment
INV19264,CUST7819,SRV001,2024-03-21,Paid,No Leakage,Return,Debit Card,Shampoo (250ml),No Service,Personal Care,,8,259.2,1440.0,1699.2,1699.2,0.0,180.0,0.18,0,0,Branch A,CASH008,SUP185,13:07:42,Wholesale,In-Store,
INV19266,CUST2589,SRV003,2023-05-14,Pending,No Leakage,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,12.6,105.0,197.6,0.0,197.6,35.0,0.12,80,0,Branch A,CASH002,SUP114,06:59:09,New,Online,
INV19269,CUST3653,SRV003,2024-10-23,Failed,No Leakage,Sale,Debit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,1,7.5,150.0,237.5,0.0,237.5,150.0,0.05,80,0,Online,CASH012,SUP170,22:57:57,Regular,In-Store,
INV19274,CUST4221,SRV003,2023-09-19,Paid,No Leakage,Sale,Cash,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,5,30.0,250.0,360.0,360.0,0.0,50.0,0.12,80,0,Branch A,CASH004,SUP176,03:13:57,New,Online,
INV19275,CUST3915,SRV003,2023-03-31,Pending,No Leakage,Return,Cash,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,7,378.0,2100.0,2558.0,0.0,2558.0,300.0,0.18,80,0,Branch B,CASH010,SUP117,23:58:30,Regular,Online,
INV19277,CUST8364,SRV002,2023-10-01,Failed,No Leakage,Sale,Cash,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,8,120.0,2400.0,2560.0,0.0,2560.0,300.0,0.05,40,0,Main Store,CASH005,SUP132,02:45:43,New,In-Store,
INV19280,CUST9692,SRV001,2024-02-09,Paid,Anomaly,Sale,UPI,Tea Powder (250g),No Service,Beverages,,4,86.39999999999999,480.0,566.4,412.7914810346044,153.60851896539555,120.0,0.18,0,0,Online,CASH019,SUP109,20:19:39,Wholesale,Online,Under Payment
INV19281,CUST1294,SRV001,2023-01-06,Pending,No Leakage,Return,Cash,Cheese (200g),No Service,Dairy & Eggs,,9,67.5,1350.0,1417.5,0.0,1417.5,150.0,0.05,0,0,Online,CASH011,SUP174,14:52:43,Regular,Online,
INV19284,CUST6345,SRV002,2023-04-16,Failed,No Leakage,Return,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,3,72.0,600.0,712.0,0.0,712.0,200.0,0.12,40,0,Main Store,CASH015,SUP178,04:21:53,Wholesale,In-Store,
INV19286,CUST6674,SRV001,2023-03-16,Failed,No Leakage,Return,Cheque,Milk (1L),No Service,Dairy & Eggs,,9,97.2,540.0,637.2,0.0,637.2,60.0,0.18,0,0,Branch A,CASH012,SUP157,02:26:03,Premium,In-Store,
INV19287,CUST6459,SRV003,2023-10-22,Failed,Anomaly,Sale,Cheque,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,3,16.2,135.0,203.2543706427383,0.0,203.2543706427383,45.0,0.12,80,0,Branch A,CASH009,SUP153,13:42:19,Premium,Online,Unrecorded Discounts
INV19292,CUST5918,SRV001,2023-02-03,Paid,Anomaly,Sale,Credit Card,Rice (1kg),No Service,Grains & Cereals,,10,108.0,600.0,708.0,816.9048793864971,-108.9048793864971,60.0,0.18,0,0,Main Store,CASH008,SUP170,13:18:33,Premium,Phone,Excess Payment
INV19299,CUST8692,SRV002,2023-08-30,Paid,No Leakage,Sale,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,10.5,210.0,260.5,260.5,0.0,30.0,0.05,40,0,Branch B,CASH008,SUP120,13:30:19,Premium,Phone,
INV19300,CUST7635,SRV003,2023-05-14,Failed,No Leakage,Return,Cheque,Soap (100g),Express Delivery,Personal Care,Delivery Services,8,57.6,320.0,457.6,0.0,457.6,40.0,0.18,80,0,Branch B,CASH009,SUP127,20:15:43,Premium,Phone,
INV19301,CUST5918,SRV002,2023-03-21,Pending,No Leakage,Return,Credit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,2,9.6,80.0,129.6,0.0,129.6,40.0,0.12,40,0,Branch A,CASH011,SUP108,16:35:56,Premium,Online,
INV19302,CUST8237,SRV001,2024-12-25,Pending,No Leakage,Return,Credit Card,Soap (100g),No Service,Personal Care,,2,4.0,80.0,84.0,0.0,84.0,40.0,0.05,0,0,Branch A,CASH020,SUP107,18:07:06,New,Online,
INV19303,CUST6644,SRV001,2024-04-11,Paid,No Leakage,Return,Debit Card,Shampoo (250ml),No Service,Personal Care,,4,129.6,720.0,849.6,849.6,0.0,180.0,0.18,0,0,Branch B,CASH013,SUP179,06:27:15,Wholesale,Phone,
INV19305,CUST8791,SRV001,2023-12-18,Paid,No Leakage,Sale,Credit Card,Butter (100g),No Service,Dairy & Eggs,,7,63.0,350.0,413.0,413.0,0.0,50.0,0.18,0,0,Online,CASH013,SUP177,04:13:07,Premium,In-Store,
INV19306,CUST9276,SRV003,2023-02-18,Pending,No Leakage,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,6.0,120.0,206.0,0.0,206.0,30.0,0.05,80,0,Branch B,CASH005,SUP135,01:41:34,New,In-Store,
INV19307,CUST5197,SRV003,2024-11-24,Pending,No Leakage,Sale,Cheque,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,7,126.0,1050.0,1256.0,0.0,1256.0,150.0,0.12,80,0,Online,CASH011,SUP161,20:37:17,Premium,Phone,
INV19309,CUST5477,SRV003,2024-03-17,Failed,Anomaly,Return,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,4,20.0,400.0,420.0,0.0,420.0,100.0,0.05,80,0,Online,CASH005,SUP155,18:53:44,Regular,Phone,Missing Charges
INV19313,CUST3666,SRV003,2024-03-31,Failed,Anomaly,Sale,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,10,180.0,1000.0,1180.0,0.0,1180.0,100.0,0.18,80,0,Branch A,CASH014,SUP100,10:25:27,Regular,In-Store,Missing Charges
INV19314,CUST9493,SRV003,2024-01-27,Failed,No Leakage,Sale,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,9.0,180.0,269.0,0.0,269.0,30.0,0.05,80,0,Online,CASH011,SUP191,00:46:53,Wholesale,In-Store,
INV19315,CUST9573,SRV001,2024-05-16,Failed,Anomaly,Return,Cheque,Cheese (200g),No Service,Dairy & Eggs,,8,216.0,1200.0,1416.0,364.900419506856,1051.099580493144,150.0,0.18,0,0,Branch B,CASH019,SUP145,03:39:09,Regular,Online,Payment Status Mismatch
INV19319,CUST5587,SRV002,2024-09-07,Pending,No Leakage,Return,UPI,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,21.6,120.0,181.6,0.0,181.6,40.0,0.18,40,0,Branch B,CASH017,SUP131,14:51:35,Regular,Phone,
INV19327,CUST9814,SRV001,2024-01-19,Failed,No Leakage,Sale,Cheque,Cooking Oil (1L),No Service,Pantry Staples,,3,22.5,450.0,472.5,0.0,472.5,150.0,0.05,0,0,Branch B,CASH009,SUP125,07:12:42,Regular,Online,
INV19336,CUST8239,SRV002,2024-05-03,Paid,Anomaly,Sale,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18.0,150.0,208.0,237.3548457877974,-29.354845787797387,50.0,0.12,40,0,Branch B,CASH003,SUP128,20:22:07,Premium,Online,Excess Payment
INV19338,CUST7876,SRV003,2023-01-22,Paid,No Leakage,Sale,Cash,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,6,6.0,120.0,206.0,206.0,0.0,20.0,0.05,80,0,Online,CASH011,SUP112,23:41:37,Premium,Online,
INV19340,CUST5122,SRV003,2023-10-29,Pending,No Leakage,Sale,Net Banking,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,8,240.0,2000.0,2320.0,0.0,2320.0,250.0,0.12,80,0,Online,CASH008,SUP174,06:22:23,Wholesale,Online,
INV19343,CUST2649,SRV002,2023-05-25,Pending,Anomaly,Sale,UPI,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,2,21.6,120.0,141.6,0.0,141.6,60.0,0.18,40,0,Branch A,CASH020,SUP158,22:00:37,Regular,Online,Missing Charges
INV19346,CUST3993,SRV001,2023-01-10,Pending,Anomaly,Return,Net Banking,Apples (1kg),No Service,Fruits,,2,12.0,240.0,218.77069485823068,0.0,218.77069485823068,120.0,0.05,0,0,Main Store,CASH012,SUP150,04:46:32,Regular,Phone,Unrecorded Discounts
INV19347,CUST7569,SRV003,2024-01-26,Pending,Anomaly,Return,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,2,10.8,90.0,180.8,0.0,180.8,45.0,0.12,80,0,Branch A,CASH011,SUP104,09:33:43,Regular,Online,Duplicate Entries
INV19347,CUST7633,SRV002,2023-02-15,Pending,Anomaly,Return,Credit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,4,14.4,120.0,174.4,0.0,174.4,30.0,0.12,40,0,Branch B,CASH015,SUP114,05:50:08,Regular,Online,Duplicate Entries
INV19349,CUST1072,SRV001,2024-01-02,Failed,No Leakage,Return,Debit Card,Chips (100g),No Service,Snacks,,3,3.0,60.0,63.0,0.0,63.0,20.0,0.05,0,0,Branch A,CASH007,SUP114,12:31:49,Premium,Phone,
INV19350,CUST9338,SRV002,2023-03-22,Paid,No Leakage,Return,Credit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,5,36.0,300.0,376.0,376.0,0.0,60.0,0.12,40,0,Main Store,CASH020,SUP150,12:25:59,New,Phone,
INV19355,CUST7428,SRV003,2024-07-09,Pending,Anomaly,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,6,36.0,300.0,327.84819209487955,0.0,327.84819209487955,50.0,0.12,80,0,Branch A,CASH005,SUP167,09:26:57,New,Online,Unrecorded Discounts
INV19356,CUST6236,SRV003,2024-06-01,Failed,Anomaly,Sale,Debit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,9,194.4,1080.0,1354.4,441.45938602500826,912.9406139749918,120.0,0.18,80,0,Branch A,CASH003,SUP151,04:12:55,Regular,In-Store,Payment Status Mismatch
INV19359,CUST3303,SRV003,2023-07-20,Paid,No Leakage,Sale,UPI,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,3,64.8,540.0,684.8,684.8,0.0,180.0,0.12,80,0,Main Store,CASH009,SUP158,21:49:17,Premium,Online,
INV19362,CUST2923,SRV003,2024-10-22,Pending,No Leakage,Sale,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,5.25,105.0,190.25,0.0,190.25,35.0,0.05,80,0,Online,CASH009,SUP154,02:24:37,Regular,In-Store,
INV19367,CUST8344,SRV002,2024-11-28,Failed,Anomaly,Return,Credit Card,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,64.8,360.0,464.8,164.80888043760834,299.99111956239165,45.0,0.18,40,0,Branch B,CASH004,SUP110,14:33:50,Wholesale,Phone,Payment Status Mismatch
INV19370,CUST2125,SRV003,2024-09-06,Failed,No Leakage,Sale,Cash,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,4,60.0,1200.0,1340.0,0.0,1340.0,300.0,0.05,80,0,Online,CASH002,SUP137,00:07:35,Premium,In-Store,
INV19374,CUST3842,SRV003,2023-07-04,Paid,Anomaly,Sale,UPI,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,3,108.0,900.0,1088.0,785.7198803336994,302.2801196663006,300.0,0.12,80,0,Branch A,CASH010,SUP110,13:32:33,New,In-Store,Under Payment
INV19383,CUST9282,SRV003,2024-11-25,Paid,Anomaly,Sale,Cheque,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,6,24.0,480.0,584.0,521.8618879484588,62.13811205154116,80.0,0.05,80,0,Main Store,CASH012,SUP162,14:27:41,New,Online,Under Payment
INV19385,CUST1438,SRV001,2024-10-27,Pending,No Leakage,Sale,Cash,Apples (1kg),No Service,Fruits,,7,42.0,840.0,882.0,0.0,882.0,120.0,0.05,0,0,Main Store,CASH019,SUP175,12:54:55,Wholesale,Phone,
INV19390,CUST2973,SRV003,2024-12-08,Failed,No Leakage,Return,UPI,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,2,25.0,500.0,605.0,0.0,605.0,250.0,0.05,80,0,Main Store,CASH005,SUP112,13:30:53,Regular,Online,
INV19391,CUST1992,SRV003,2023-06-08,Paid,Anomaly,Return,Debit Card,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,10,175.0,3500.0,3755.0,2739.766632588577,1015.2333674114224,350.0,0.05,80,0,Main Store,CASH013,SUP170,11:40:07,Wholesale,Online,Duplicate Entries
INV19395,CUST4424,SRV001,2024-09-13,Failed,Anomaly,Sale,Cash,Toothpaste (150g),No Service,Personal Care,,2,14.4,120.0,134.4,23.694691927497367,110.70530807250265,60.0,0.12,0,0,Branch B,CASH010,SUP102,15:01:06,Wholesale,In-Store,Payment Status Mismatch
INV19400,CUST9507,SRV003,2023-08-07,Pending,No Leakage,Sale,Cash,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,43.2,240.0,363.2,0.0,363.2,40.0,0.18,80,0,Online,CASH017,SUP165,10:52:47,Premium,In-Store,
INV19403,CUST2589,SRV002,2024-01-16,Pending,No Leakage,Return,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,4,96.0,800.0,936.0,0.0,936.0,200.0,0.12,40,0,Branch A,CASH013,SUP118,09:40:24,Regular,Online,
INV19405,CUST8023,SRV002,2023-04-10,Paid,No Leakage,Sale,Cash,Chips (100g),Standard Delivery,Snacks,Delivery Services,6,14.4,120.0,174.4,174.4,0.0,20.0,0.12,40,0,Branch B,CASH001,SUP186,01:49:48,Wholesale,In-Store,
INV19410,CUST9831,SRV002,2023-09-08,Pending,No Leakage,Sale,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,2,54.0,300.0,394.0,0.0,394.0,150.0,0.18,40,0,Branch B,CASH004,SUP114,00:47:32,New,In-Store,
