Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV18067,CUST6287,SRV006,2023-10-19,Paid,Anomaly,Return,Net Banking,Oranges (1kg),Bulk Order Service,Fruits,Special Orders,4,16.0,320.0,486.0,378.8172629759907,107.18273702400933,80.0,0.05,150,0,Branch B,CASH020,SUP195,22:24:30,Regular,In-Store,Under Payment
INV18068,CUST2903,SRV004,2024-08-23,Pending,No Leakage,Sale,Cash,Salt (1kg),Consultation Service,Pantry Staples,Advisory Services,4,14.399999999999999,80.0,394.4,0.0,394.4,20.0,0.18,300,0,Branch A,CASH009,SUP105,01:34:43,Wholesale,Phone,None
INV18069,CUST5974,SRV004,2023-03-22,Failed,Anomaly,Sale,Debit Card,Coffee Powder (200g),Consultation Service,Beverages,Advisory Services,5,87.5,1750.0,2137.5,846.0779670429821,1291.422032957018,350.0,0.05,300,0,Branch A,CASH009,SUP164,11:49:18,New,In-Store,Payment Status Mismatch
INV18070,CUST2277,SRV005,2023-11-18,Paid,Anomaly,Return,Cash,Dishwash Soap (500ml),Installation Service,Household,Technical Services,9,86.39999999999999,720.0,1306.4,1306.4,0.0,80.0,0.12,500,0,Branch A,CASH012,SUP155,05:21:56,Premium,Online,Duplicate Entries
INV18070,CUST4354,SRV007,2023-12-15,Failed,Anomaly,Sale,Credit Card,Potatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,2,8.4,70.0,278.4,0.0,278.4,35.0,0.12,200,0,Branch B,CASH011,SUP131,11:32:02,Regular,Online,Duplicate Entries
INV18072,CUST7273,SRV005,2024-11-26,Pending,No Leakage,Return,Debit Card,Bananas (1kg),Installation Service,Fruits,Technical Services,3,7.5,150.0,657.5,0.0,657.5,50.0,0.05,500,0,Branch A,CASH019,SUP147,11:43:06,Wholesale,Online,None
INV18073,CUST9827,SRV006,2023-10-26,Failed,Anomaly,Return,Debit Card,Wheat Flour (1kg),Bulk Order Service,Grains & Cereals,Special Orders,10,47.73090619874437,397.75755165620313,595.4884578549475,0.0,595.4884578549475,45.0,0.12,150,0,Branch B,CASH007,SUP112,23:36:27,New,Phone,Usage Mismatch
INV18074,CUST7248,SRV005,2023-08-14,Paid,No Leakage,Return,Debit Card,Soap (100g),Installation Service,Personal Care,Technical Services,7,33.6,280.0,813.6,813.6,0.0,40.0,0.12,500,0,Online,CASH009,SUP110,13:27:54,Regular,Online,None
INV18075,CUST5590,SRV002,2024-01-11,Paid,Anomaly,Sale,Credit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,8,60.0,1200.0,1300.0,1533.9607952993517,-233.96079529935173,150.0,0.05,40,0,Branch A,CASH010,SUP175,06:14:25,New,Online,Excess Payment
INV18076,CUST2033,SRV004,2024-11-20,Failed,Anomaly,Return,Cheque,Tea Powder (250g),Consultation Service,Beverages,Advisory Services,2,55.199999999999996,240.0,595.2,0.0,595.2,120.0,0.22999999999999998,300,0,Online,CASH002,SUP171,02:36:38,Premium,Online,Incorrect Rates
INV18077,CUST7833,SRV006,2023-01-06,Failed,Anomaly,Sale,Cash,Dishwash Soap (500ml),Bulk Order Service,Household,Special Orders,2,19.2,160.0,329.2,57.339313341290236,271.86068665870977,80.0,0.12,150,0,Branch A,CASH020,SUP126,21:09:18,Premium,Phone,Payment Status Mismatch
INV18078,CUST4703,SRV004,2023-07-18,Paid,Anomaly,Sale,Credit Card,Apples (1kg),Consultation Service,Fruits,Advisory Services,3,18.0,360.0,614.0496406083834,614.0496406083834,0.0,120.0,0.05,300,0,Branch B,CASH015,SUP144,15:56:26,Wholesale,Phone,Unrecorded Discounts
INV18079,CUST7273,SRV002,2023-08-11,Failed,Anomaly,Return,Debit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,8,57.599999999999994,320.0,417.6,103.02375521382669,314.57624478617333,40.0,0.18,40,0,Branch A,CASH016,SUP182,17:05:06,Premium,Phone,Payment Status Mismatch
INV18080,CUST3749,SRV001,2024-06-09,Paid,Anomaly,Return,Net Banking,Chips (100g),No Service,Snacks,None,9,14.509439250673669,120.9119937556139,135.42143300628757,135.42143300628757,0.0,20.0,0.12,0,0,Branch B,CASH011,SUP110,13:09:22,Wholesale,Phone,Usage Mismatch
INV18081,CUST4949,SRV007,2023-04-22,Failed,Anomaly,Return,UPI,Lentils (1kg),Customization Service,Grains & Cereals,Special Orders,2,36.0,200.0,236.0,0.0,236.0,100.0,0.18,200,0,Branch B,CASH014,SUP167,19:11:18,Premium,In-Store,Missing Charges
INV18082,CUST8856,SRV004,2024-07-29,Failed,Anomaly,Return,UPI,Rice (1kg),Consultation Service,Grains & Cereals,Advisory Services,4,24.0,240.0,564.0,0.0,564.0,60.0,0.1,300,0,Main Store,CASH012,SUP145,18:20:00,Regular,Phone,Incorrect Rates
INV18083,CUST5999,SRV006,2024-06-30,Pending,No Leakage,Return,Cash,Wheat Flour (1kg),Bulk Order Service,Grains & Cereals,Special Orders,6,13.5,270.0,433.5,0.0,433.5,45.0,0.05,150,0,Branch A,CASH011,SUP125,23:44:11,Wholesale,In-Store,None
INV18084,CUST8223,SRV005,2023-12-28,Failed,Anomaly,Return,Debit Card,Onions (1kg),Installation Service,Fresh Vegetables,Technical Services,6,28.799999999999997,240.0,702.4968742420816,0.0,702.4968742420816,40.0,0.12,500,0,Branch A,CASH020,SUP184,15:01:11,New,In-Store,Unrecorded Discounts
INV18085,CUST6466,SRV001,2023-06-23,Paid,Anomaly,Return,UPI,Butter (100g),No Service,Dairy & Eggs,None,4,10.0,200.0,210.0,210.0,0.0,50.0,0.05,0,0,Main Store,CASH003,SUP154,17:00:23,Regular,In-Store,Missing Charges
INV18086,CUST8153,SRV007,2024-08-29,Pending,No Leakage,Return,Credit Card,Oranges (1kg),Customization Service,Fruits,Special Orders,9,129.6,720.0,1049.6,0.0,1049.6,80.0,0.18,200,0,Branch B,CASH003,SUP136,08:50:10,Premium,In-Store,None
INV18087,CUST1679,SRV003,2024-07-17,Failed,No Leakage,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,7,100.8,840.0,1020.8,0.0,1020.8,120.0,0.12,80,0,Branch B,CASH004,SUP110,19:06:11,Premium,Phone,None
INV18088,CUST8475,SRV003,2024-05-06,Paid,No Leakage,Return,Net Banking,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,21.599999999999998,120.0,221.6,221.6,0.0,40.0,0.18,80,0,Branch B,CASH009,SUP123,05:15:23,Premium,Online,None
INV18089,CUST9386,SRV005,2023-07-29,Paid,Anomaly,Sale,Cash,Fish (1kg),Installation Service,Meat & Fish,Technical Services,5,75.0,1500.0,1575.0,1575.0,0.0,300.0,0.05,500,0,Main Store,CASH020,SUP188,04:47:56,Regular,In-Store,Missing Charges
INV18090,CUST5331,SRV007,2023-03-28,Pending,Anomaly,Return,Debit Card,Tea Powder (250g),Customization Service,Beverages,Special Orders,3,57.227418654172624,476.89515545143854,734.1225741056112,0.0,734.1225741056112,158.9650518171462,0.12,200,0,Branch B,CASH004,SUP135,22:22:47,Premium,In-Store,Incorrect Rates
INV18091,CUST3631,SRV007,2024-05-24,Paid,No Leakage,Sale,Cash,Chips (100g),Customization Service,Snacks,Special Orders,10,24.0,200.0,424.0,424.0,0.0,20.0,0.12,200,0,Branch A,CASH012,SUP128,10:21:57,Premium,Online,None
INV18092,CUST1786,SRV004,2023-03-31,Failed,Anomaly,Return,UPI,Shampoo (250ml),Consultation Service,Personal Care,Advisory Services,4,36.0,720.0,1056.0,0.0,1056.0,180.0,0.05,300,0,Branch A,CASH002,SUP190,18:08:34,Wholesale,In-Store,Duplicate Entries
INV18092,CUST5646,SRV004,2024-12-06,Failed,Anomaly,Return,Cheque,Soap (100g),Consultation Service,Personal Care,Advisory Services,7,33.6,280.0,613.6,179.13674921575037,434.4632507842497,40.0,0.12,300,0,Branch B,CASH018,SUP119,06:51:21,Regular,Online,Payment Status Mismatch
INV18094,CUST7184,SRV002,2023-01-10,Pending,Anomaly,Return,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,14.399999999999999,120.0,174.4,0.0,174.4,30.0,0.12,40,0,Branch B,CASH020,SUP135,20:07:06,Regular,Phone,Duplicate Entries
INV18094,CUST4773,SRV001,2024-05-06,Failed,Anomaly,Return,Debit Card,Chips (100g),No Service,Snacks,None,9,32.4,180.0,212.4,0.0,212.4,20.0,0.18,0,0,Branch B,CASH004,SUP177,04:12:37,Premium,Phone,Duplicate Entries
INV18096,CUST3657,SRV001,2023-10-12,Paid,Anomaly,Return,UPI,Detergent (1kg),No Service,Household,None,4,144.0,800.0,944.0,944.0,0.0,200.0,0.18,0,0,Online,CASH014,SUP123,08:50:23,Wholesale,In-Store,Duplicate Entries
INV18096,CUST5383,SRV001,2023-05-21,Paid,Anomaly,Return,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,None,6,32.4,180.0,212.4,212.4,0.0,30.0,0.18,0,0,Branch B,CASH012,SUP109,23:05:04,Regular,In-Store,Duplicate Entries
INV18098,CUST5897,SRV003,2023-12-17,Paid,No Leakage,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,5,45.0,250.0,375.0,375.0,0.0,50.0,0.18,80,0,Online,CASH013,SUP121,15:47:06,New,Phone,None
INV18099,CUST9524,SRV006,2024-07-07,Pending,No Leakage,Return,Credit Card,Oranges (1kg),Bulk Order Service,Fruits,Special Orders,3,12.0,240.0,402.0,0.0,402.0,80.0,0.05,150,0,Branch A,CASH007,SUP103,13:21:16,Regular,Phone,None
INV18100,CUST6302,SRV002,2023-07-20,Paid,No Leakage,Sale,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,14.0,280.0,334.0,334.0,0.0,40.0,0.05,40,0,Main Store,CASH019,SUP130,08:55:43,Regular,Phone,None
INV18101,CUST9647,SRV007,2024-06-26,Failed,No Leakage,Return,Debit Card,Potatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,3,12.6,105.0,317.6,0.0,317.6,35.0,0.12,200,0,Branch B,CASH002,SUP107,06:41:51,New,In-Store,None
INV18102,CUST5403,SRV006,2024-04-15,Pending,Anomaly,Return,Credit Card,Tea Powder (250g),Bulk Order Service,Beverages,Special Orders,2,28.799999999999997,240.0,377.3364211928537,0.0,377.3364211928537,120.0,0.12,150,0,Main Store,CASH014,SUP112,07:37:16,Premium,Online,Unrecorded Discounts
INV18103,CUST5403,SRV007,2023-09-22,Failed,Anomaly,Sale,Net Banking,Fish (1kg),Customization Service,Meat & Fish,Special Orders,6,259.92194788898973,1444.0108216054984,1903.9327694944882,0.0,1903.9327694944882,300.0,0.18,200,0,Branch A,CASH016,SUP155,14:20:22,Wholesale,Online,Usage Mismatch
INV18104,CUST2884,SRV002,2023-02-17,Paid,Anomaly,Sale,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,15.0,300.0,355.0,299.5835921844703,55.41640781552968,100.0,0.05,40,0,Branch A,CASH018,SUP173,07:58:30,Regular,In-Store,Under Payment
INV18105,CUST4834,SRV001,2023-10-31,Paid,Anomaly,Sale,Cheque,Coffee Powder (200g),No Service,Beverages,None,1,63.0,350.0,413.0,482.1530305270403,-69.1530305270403,350.0,0.18,0,0,Online,CASH009,SUP160,00:46:00,Premium,Phone,Excess Payment
INV18106,CUST8090,SRV001,2023-07-05,Pending,No Leakage,Sale,Cash,Chips (100g),No Service,Snacks,None,4,4.0,80.0,84.0,0.0,84.0,20.0,0.05,0,0,Branch B,CASH020,SUP148,11:06:01,New,Online,None
INV18107,CUST1306,SRV007,2024-06-22,Paid,No Leakage,Sale,Net Banking,Dishwash Soap (500ml),Customization Service,Household,Special Orders,9,36.0,720.0,956.0,956.0,0.0,80.0,0.05,200,0,Branch A,CASH001,SUP189,04:03:09,Premium,In-Store,None
INV18108,CUST9870,SRV004,2023-06-24,Paid,Anomaly,Sale,Net Banking,Tea Powder (250g),Consultation Service,Beverages,Advisory Services,10,60.0,1200.0,1260.0,1260.0,0.0,120.0,0.05,300,0,Online,CASH008,SUP127,23:58:06,Regular,In-Store,Missing Charges
INV18109,CUST2248,SRV005,2024-07-06,Failed,Anomaly,Sale,Cash,Salt (1kg),Installation Service,Pantry Staples,Technical Services,5,5.0,100.0,105.0,0.0,105.0,20.0,0.05,500,0,Online,CASH003,SUP172,14:12:34,Regular,In-Store,Missing Charges
INV18110,CUST3347,SRV005,2023-10-10,Failed,Anomaly,Sale,Net Banking,Sugar (1kg),Installation Service,Pantry Staples,Technical Services,9,48.6,405.0,453.6,0.0,453.6,45.0,0.12,500,0,Online,CASH019,SUP153,21:35:05,New,Online,Missing Charges
INV18111,CUST6257,SRV007,2024-02-20,Failed,No Leakage,Return,Cheque,Biscuits (200g),Customization Service,Snacks,Special Orders,6,32.4,180.0,412.4,0.0,412.4,30.0,0.18,200,0,Main Store,CASH001,SUP198,18:04:21,New,In-Store,None
INV18112,CUST6223,SRV006,2024-01-10,Paid,No Leakage,Sale,Cash,Tomatoes (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,2,10.799999999999999,60.0,220.8,220.8,0.0,30.0,0.18,150,0,Online,CASH018,SUP144,07:33:55,New,In-Store,None
INV18113,CUST3657,SRV006,2024-04-05,Failed,No Leakage,Return,Cash,Lentils (1kg),Bulk Order Service,Grains & Cereals,Special Orders,3,54.0,300.0,504.0,0.0,504.0,100.0,0.18,150,0,Branch A,CASH020,SUP127,23:17:41,New,Phone,None
INV18114,CUST5437,SRV002,2024-06-18,Pending,Anomaly,Return,Cheque,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,6,64.8,360.0,464.8,0.0,464.8,60.0,0.18,40,0,Main Store,CASH013,SUP119,15:32:20,New,Phone,Duplicate Entries
INV18114,CUST9391,SRV004,2024-02-04,Paid,Anomaly,Return,UPI,Soap (100g),Consultation Service,Personal Care,Advisory Services,4,28.799999999999997,160.0,488.8,488.8,0.0,40.0,0.18,300,0,Branch A,CASH003,SUP155,10:48:36,Wholesale,Phone,Duplicate Entries
INV18116,CUST7206,SRV003,2024-11-24,Failed,No Leakage,Sale,UPI,Soap (100g),Express Delivery,Personal Care,Delivery Services,8,38.4,320.0,438.4,0.0,438.4,40.0,0.12,80,0,Branch A,CASH009,SUP124,02:24:06,Regular,Phone,None
INV18117,CUST1436,SRV003,2024-07-12,Failed,Anomaly,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,86.39999999999999,720.0,806.4,0.0,806.4,80.0,0.12,80,0,Branch A,CASH010,SUP161,10:55:30,New,In-Store,Missing Charges
INV18118,CUST4454,SRV007,2024-08-04,Paid,Anomaly,Return,Cheque,Detergent (1kg),Customization Service,Household,Special Orders,5,180.0,1000.0,1380.0,1174.253898484979,205.7461015150211,200.0,0.18,200,0,Branch A,CASH009,SUP148,10:58:48,Wholesale,Online,Under Payment
INV18119,CUST3846,SRV005,2024-06-09,Failed,Anomaly,Sale,Cheque,Fish (1kg),Installation Service,Meat & Fish,Technical Services,10,150.0,3000.0,3170.67530824506,0.0,3170.67530824506,300.0,0.05,500,0,Branch B,CASH014,SUP148,09:12:41,Wholesale,In-Store,Unrecorded Discounts
INV18120,CUST9739,SRV006,2023-01-14,Paid,Anomaly,Sale,Net Banking,Butter (100g),Bulk Order Service,Dairy & Eggs,Special Orders,2,12.0,100.0,262.0,201.93648637535614,60.06351362464386,50.0,0.12,150,0,Online,CASH017,SUP193,07:26:12,Wholesale,In-Store,Under Payment
INV18121,CUST3147,SRV003,2023-04-10,Paid,No Leakage,Return,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,40.5,225.0,345.5,345.5,0.0,45.0,0.18,80,0,Branch A,CASH010,SUP134,01:02:18,New,Phone,None
INV18122,CUST2491,SRV004,2023-12-23,Pending,No Leakage,Return,UPI,Tomatoes (1kg),Consultation Service,Fresh Vegetables,Advisory Services,2,10.799999999999999,60.0,370.8,0.0,370.8,30.0,0.18,300,0,Main Store,CASH004,SUP194,07:06:58,Wholesale,Phone,None
INV18123,CUST3070,SRV007,2024-01-05,Pending,Anomaly,Return,Cash,Lentils (1kg),Customization Service,Grains & Cereals,Special Orders,10,180.0,1000.0,1197.3941477951475,0.0,1197.3941477951475,100.0,0.18,200,0,Branch B,CASH006,SUP119,02:51:19,Wholesale,In-Store,Unrecorded Discounts
INV18124,CUST1403,SRV007,2023-10-05,Pending,No Leakage,Sale,Credit Card,Toothpaste (150g),Customization Service,Personal Care,Special Orders,5,15.0,300.0,515.0,0.0,515.0,60.0,0.05,200,0,Branch A,CASH007,SUP180,17:49:59,Wholesale,Online,None
INV18125,CUST2976,SRV006,2023-08-24,Paid,No Leakage,Return,Net Banking,Bananas (1kg),Bulk Order Service,Fruits,Special Orders,10,25.0,500.0,675.0,675.0,0.0,50.0,0.05,150,0,Branch B,CASH009,SUP111,23:08:07,Regular,In-Store,None
INV18126,CUST4208,SRV001,2024-08-04,Pending,No Leakage,Sale,Debit Card,Tomatoes (1kg),No Service,Fresh Vegetables,None,4,21.599999999999998,120.0,141.6,0.0,141.6,30.0,0.18,0,0,Online,CASH002,SUP161,04:38:23,Regular,Phone,None
INV18127,CUST8994,SRV006,2023-03-15,Failed,Anomaly,Sale,Cheque,Shampoo (250ml),Bulk Order Service,Personal Care,Special Orders,5,45.0,900.0,1095.0,284.18339322649496,810.8166067735051,180.0,0.05,150,0,Online,CASH016,SUP188,00:38:57,Wholesale,Phone,Payment Status Mismatch
INV18128,CUST4101,SRV007,2023-09-19,Paid,Anomaly,Sale,Credit Card,Tomatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,2,10.799999999999999,60.0,270.8,236.73994646610026,34.06005353389975,30.0,0.18,200,0,Branch A,CASH008,SUP188,23:11:09,Wholesale,In-Store,Under Payment
INV18129,CUST4656,SRV002,2024-12-29,Paid,No Leakage,Sale,Debit Card,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,6,32.4,270.0,342.4,342.4,0.0,45.0,0.12,40,0,Branch B,CASH012,SUP185,15:59:42,Premium,Phone,None
INV18130,CUST3269,SRV004,2023-05-31,Pending,No Leakage,Sale,Debit Card,Bread (500g),Consultation Service,Bakery,Advisory Services,3,21.599999999999998,120.0,441.6,0.0,441.6,40.0,0.18,300,0,Branch A,CASH001,SUP177,17:45:40,Premium,Online,None
INV18131,CUST8637,SRV001,2023-11-12,Failed,No Leakage,Return,Net Banking,Milk (1L),No Service,Dairy & Eggs,None,10,30.0,600.0,630.0,0.0,630.0,60.0,0.05,0,0,Branch A,CASH017,SUP150,18:40:51,Regular,Phone,None
INV18132,CUST9652,SRV005,2024-09-09,Paid,Anomaly,Sale,Debit Card,Bread (500g),Installation Service,Bakery,Technical Services,1,4.8,40.0,544.8,616.3845735416509,-71.58457354165091,40.0,0.12,500,0,Online,CASH009,SUP154,07:32:17,New,Online,Excess Payment
INV18133,CUST5053,SRV002,2024-06-14,Paid,Anomaly,Return,UPI,Apples (1kg),Standard Delivery,Fruits,Delivery Services,5,72.0,600.0,712.0,823.4491444469026,-111.44914444690255,120.0,0.12,40,0,Main Store,CASH002,SUP159,06:54:46,Wholesale,Phone,Excess Payment
INV18134,CUST1857,SRV003,2023-05-11,Paid,No Leakage,Return,Cheque,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,7,252.0,2100.0,2432.0,2432.0,0.0,300.0,0.12,80,0,Main Store,CASH003,SUP195,05:20:13,New,In-Store,None
INV18135,CUST4913,SRV006,2024-10-25,Pending,Anomaly,Sale,Cash,Onions (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,6,43.199999999999996,240.0,433.2,0.0,433.2,40.0,0.18,150,0,Branch A,CASH014,SUP179,16:32:39,Regular,Phone,Duplicate Entries
INV18135,CUST3383,SRV007,2023-04-05,Pending,Anomaly,Return,UPI,Milk (1L),Customization Service,Dairy & Eggs,Special Orders,2,14.399999999999999,120.0,334.4,0.0,334.4,60.0,0.12,200,0,Branch B,CASH018,SUP175,02:33:09,Regular,Online,Duplicate Entries
INV18137,CUST4112,SRV003,2023-11-20,Pending,Anomaly,Return,Credit Card,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,13.888321137014666,277.7664227402933,371.65474387730796,0.0,371.65474387730796,60.0,0.05,80,0,Main Store,CASH020,SUP113,16:53:59,Premium,In-Store,Usage Mismatch
INV18138,CUST1470,SRV002,2024-08-23,Paid,Anomaly,Return,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,9,54.0,450.0,544.0,604.4044447961971,-60.40444479619714,50.0,0.12,40,0,Main Store,CASH015,SUP174,20:46:56,Premium,In-Store,Excess Payment
INV18139,CUST3532,SRV003,2024-05-09,Paid,Anomaly,Return,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,8.0,160.0,248.0,290.5486398426676,-42.548639842667626,80.0,0.05,80,0,Main Store,CASH017,SUP118,05:59:13,Regular,In-Store,Excess Payment
INV18140,CUST8643,SRV006,2023-06-05,Paid,No Leakage,Sale,Net Banking,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,1,7.199999999999999,60.0,217.2,217.2,0.0,60.0,0.12,150,0,Branch B,CASH019,SUP175,19:40:17,New,Phone,None
INV18141,CUST7930,SRV006,2023-11-06,Pending,No Leakage,Return,UPI,Chicken (1kg),Bulk Order Service,Meat & Fish,Special Orders,5,225.0,1250.0,1625.0,0.0,1625.0,250.0,0.18,150,0,Online,CASH005,SUP162,01:40:12,Premium,Phone,None
INV18142,CUST7716,SRV001,2024-11-22,Paid,No Leakage,Return,UPI,Salt (1kg),No Service,Pantry Staples,None,1,2.4,20.0,22.4,22.4,0.0,20.0,0.12,0,0,Online,CASH016,SUP156,04:19:29,Regular,In-Store,None
INV18143,CUST4498,SRV001,2023-08-11,Pending,Anomaly,Return,Net Banking,Rice (1kg),No Service,Grains & Cereals,None,8,48.0,480.0,528.0,0.0,528.0,60.0,0.1,0,0,Branch A,CASH004,SUP183,22:22:01,Regular,Online,Incorrect Rates
INV18144,CUST9131,SRV001,2024-04-30,Paid,No Leakage,Sale,Debit Card,Biscuits (200g),No Service,Snacks,None,6,21.599999999999998,180.0,201.6,201.6,0.0,30.0,0.12,0,0,Main Store,CASH017,SUP144,00:29:17,New,Online,None
INV18145,CUST2874,SRV007,2023-10-17,Pending,No Leakage,Return,Net Banking,Eggs (12 pack),Customization Service,Dairy & Eggs,Special Orders,7,24.5,490.0,714.5,0.0,714.5,70.0,0.05,200,0,Online,CASH017,SUP106,15:30:29,Regular,Phone,None
INV18146,CUST1151,SRV001,2023-07-27,Paid,Anomaly,Return,Credit Card,Shampoo (250ml),No Service,Personal Care,None,2,43.199999999999996,360.0,403.2,284.5912798214784,118.6087201785216,180.0,0.12,0,0,Branch B,CASH014,SUP144,10:25:05,Premium,Phone,Under Payment
INV18147,CUST2100,SRV005,2023-02-10,Pending,Anomaly,Return,UPI,Bread (500g),Installation Service,Bakery,Technical Services,9,64.8,360.0,854.3784946380998,0.0,854.3784946380998,40.0,0.18,500,0,Branch B,CASH017,SUP122,06:34:46,Regular,Phone,Unrecorded Discounts
INV18148,CUST3775,SRV001,2024-09-07,Pending,No Leakage,Sale,Credit Card,Fish (1kg),No Service,Meat & Fish,None,7,252.0,2100.0,2352.0,0.0,2352.0,300.0,0.12,0,0,Main Store,CASH003,SUP193,23:33:34,New,Online,None
INV18149,CUST2471,SRV001,2024-05-27,Paid,Anomaly,Sale,Credit Card,Sugar (1kg),No Service,Pantry Staples,None,10,54.0,450.0,504.0,444.4620717271774,59.537928272822626,45.0,0.12,0,0,Branch A,CASH009,SUP138,21:48:42,Premium,Phone,Under Payment
INV18150,CUST3127,SRV007,2024-10-25,Pending,Anomaly,Sale,Net Banking,Bread (500g),Customization Service,Bakery,Special Orders,8,16.0,320.0,336.0,0.0,336.0,40.0,0.05,200,0,Branch B,CASH016,SUP189,10:00:07,Regular,In-Store,Missing Charges
INV18151,CUST1238,SRV001,2024-01-09,Paid,No Leakage,Return,UPI,Sugar (1kg),No Service,Pantry Staples,None,3,24.3,135.0,159.3,159.3,0.0,45.0,0.18,0,0,Main Store,CASH020,SUP185,07:12:21,Wholesale,Online,None
INV18152,CUST9602,SRV001,2024-08-21,Failed,No Leakage,Sale,Debit Card,Tea Powder (250g),No Service,Beverages,None,8,172.79999999999998,960.0,1132.8,0.0,1132.8,120.0,0.18,0,0,Online,CASH014,SUP155,17:10:37,Premium,Online,None
INV18153,CUST8801,SRV004,2023-07-18,Paid,No Leakage,Sale,Cash,Apples (1kg),Consultation Service,Fruits,Advisory Services,2,43.199999999999996,240.0,583.2,583.2,0.0,120.0,0.18,300,0,Branch A,CASH014,SUP126,23:01:56,Premium,In-Store,None
INV18154,CUST9064,SRV005,2023-03-03,Paid,No Leakage,Return,Net Banking,Toothpaste (150g),Installation Service,Personal Care,Technical Services,9,97.2,540.0,1137.2,1137.2,0.0,60.0,0.18,500,0,Main Store,CASH010,SUP186,19:10:19,Wholesale,Phone,None
INV18155,CUST2518,SRV003,2024-01-30,Pending,No Leakage,Return,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,4,30.0,600.0,710.0,0.0,710.0,150.0,0.05,80,0,Branch B,CASH011,SUP128,08:11:11,New,Online,None
INV18156,CUST5324,SRV002,2023-08-25,Paid,No Leakage,Return,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,45.0,900.0,985.0,985.0,0.0,150.0,0.05,40,0,Main Store,CASH008,SUP191,09:23:14,Premium,Online,None
INV18157,CUST6394,SRV007,2024-11-28,Pending,No Leakage,Return,Cheque,Coffee Powder (200g),Customization Service,Beverages,Special Orders,3,126.0,1050.0,1376.0,0.0,1376.0,350.0,0.12,200,0,Main Store,CASH001,SUP157,16:06:28,Wholesale,In-Store,None
INV18158,CUST7039,SRV003,2024-04-19,Pending,Anomaly,Sale,Credit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,3,206.99999999999997,900.0,1187.0,0.0,1187.0,300.0,0.22999999999999998,80,0,Branch B,CASH001,SUP137,12:01:44,Regular,Online,Incorrect Rates
INV18159,CUST1965,SRV004,2024-09-13,Failed,Anomaly,Sale,Debit Card,Toothpaste (150g),Consultation Service,Personal Care,Advisory Services,8,24.0,480.0,804.0,126.35950221927862,677.6404977807214,60.0,0.05,300,0,Main Store,CASH008,SUP145,19:09:54,Wholesale,Online,Payment Status Mismatch
INV18160,CUST5957,SRV006,2023-10-04,Paid,Anomaly,Sale,Cheque,Chicken (1kg),Bulk Order Service,Meat & Fish,Special Orders,9,112.5,2250.0,2512.5,2020.4687514988982,492.0312485011018,250.0,0.05,150,0,Branch A,CASH008,SUP135,20:40:01,Regular,In-Store,Under Payment
INV18161,CUST5181,SRV006,2023-05-17,Pending,No Leakage,Sale,Net Banking,Onions (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,5,24.0,200.0,374.0,0.0,374.0,40.0,0.12,150,0,Online,CASH013,SUP106,00:35:21,Regular,Online,None
INV18162,CUST5925,SRV001,2023-06-10,Failed,No Leakage,Sale,Net Banking,Shampoo (250ml),No Service,Personal Care,None,5,162.0,900.0,1062.0,0.0,1062.0,180.0,0.18,0,0,Main Store,CASH009,SUP139,09:27:46,New,Online,None
