Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV104118,CUST006426,SVC2658,AGT080,Pending,Plan Change,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-East,10,1.71,30,30,2023,11,23,2023,11,19,2023,12,19,No,No Anomaly
INV108035,CUST005329,SVC2864,AGT057,Partial,Plan Change,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,797.36,1561.46,Metro-A,50,41.9,30,30,2025,5,28,2025,5,27,2025,6,26,No,Rate Error
INV102949,CUST007830,SVC4635,AGT124,Pending,Renewal,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-North,10,4.62,30,30,2024,11,13,2024,11,12,2024,12,12,No,Rate Error
INV109358,CUST003665,SVC3352,AGT054,Paid,New Connection,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-B,40,76.61,31,31,2025,2,1,2025,1,31,2025,3,3,No,No Anomaly
INV103701,CUST003814,SVC3810,AGT067,Paid,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-B,40,12.9,30,30,2025,7,31,2025,7,29,2025,8,28,No,No Anomaly
INV108078,CUST006047,SVC2135,AGT116,Partial,Recharge,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,989.74,543.08,Metro-B,40,10.13,30,30,2023,10,22,2023,10,19,2023,11,18,No,No Anomaly
INV105689,CUST007338,SVC9037,AGT043,Paid,Recharge,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-A,25,8.22,28,28,2024,10,20,2024,10,17,2024,11,14,No,No Anomaly
INV107407,CUST001113,SVC7528,AGT007,Partial,Plan Change,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,4253.44,5185.38,Circle-North,500,429.43,31,31,2024,1,3,2024,1,2,2024,2,2,No,Usage Mismatch
INV105383,CUST007979,SVC1507,AGT134,Paid,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-East,10,7.56,28,28,2024,10,1,2024,9,26,2024,10,24,No,No Anomaly
INV103154,CUST000924,SVC6105,AGT055,Pending,Recharge,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,4.23,30,30,2024,8,31,2024,8,28,2024,9,27,No,Billing Error
INV105565,CUST006567,SVC5485,AGT037,Paid,Plan Change,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-North,30,18.43,30,30,2025,3,4,2025,3,3,2025,4,2,No,Rate Error
INV105785,CUST000264,SVC3610,AGT135,Pending,Renewal,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-East,500,251.36,31,31,2024,7,1,2024,6,29,2024,7,30,No,Rate Error
INV107833,CUST005759,SVC6932,AGT043,Partial,Bill Payment,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,3198.48,1520.34,Circle-East,150,22.37,31,31,2025,2,14,2025,2,13,2025,3,16,No,No Anomaly
INV102807,CUST001362,SVC2237,AGT068,Paid,Plan Change,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,75.69,31,31,2025,2,4,2025,2,2,2025,3,5,No,Rate Error
INV106309,CUST001213,SVC9475,AGT064,Paid,Plan Change,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,355.82,355.82,0.0,Metro-B,5,0.98,31,31,2024,12,22,2024,12,18,2025,1,18,No,No Anomaly
INV106000,CUST003489,SVC3754,AGT031,Paid,New Connection,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-East,30,5.79,31,31,2025,4,14,2025,4,11,2025,5,12,No,No Anomaly
INV101937,CUST002469,SVC9496,AGT090,Paid,Plan Change,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,45.5,30,30,2024,3,12,2024,3,8,2024,4,7,No,No Anomaly
INV104583,CUST000773,SVC9794,AGT126,Pending,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,368.26,30,30,2024,6,29,2024,6,25,2024,7,25,No,No Anomaly
INV102060,CUST001754,SVC1135,AGT068,Paid,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,6.43,30,30,2025,8,1,2025,7,27,2025,8,26,No,Usage Mismatch
INV100814,CUST003831,SVC8086,AGT105,Pending,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-South,200,80.96,28,28,2025,8,10,2025,8,5,2025,9,2,No,No Anomaly
INV108453,CUST004410,SVC3160,AGT088,Paid,Renewal,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,10.1,31,45,2025,1,14,2025,1,10,2025,2,10,No,No Anomaly
INV102496,CUST002943,SVC4944,AGT046,Paid,Recharge,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,128.99,28,28,2023,12,1,2023,11,26,2023,12,24,No,Rate Error
INV102172,CUST007295,SVC5360,AGT048,Paid,Recharge,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,37.88,31,31,2023,11,18,2023,11,17,2023,12,18,No,Billing Error
INV101857,CUST004981,SVC3800,AGT018,Paid,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Rural-Zone,150,92.2,31,31,2024,11,27,2024,11,25,2024,12,26,No,Rate Error
INV101241,CUST000914,SVC3984,AGT125,Pending,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-East,30,17.84,28,28,2025,8,4,2025,7,30,2025,8,27,No,No Anomaly
INV106000,CUST000781,SVC6138,AGT063,Paid,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-North,200,107.04,30,30,2025,3,28,2025,3,24,2025,4,23,No,No Anomaly
INV106000,CUST004651,SVC9905,AGT049,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,463.7,30,30,2025,8,20,2025,8,19,2025,9,18,No,No Anomaly
INV100515,CUST000151,SVC6681,AGT091,Pending,Renewal,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-North,1000,707.17,28,28,2024,3,20,2024,3,16,2024,4,13,No,No Anomaly
INV102061,CUST002124,SVC5433,AGT117,Paid,New Connection,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Rural-Zone,150,37.52,30,30,2025,5,21,2025,5,16,2025,6,15,No,No Anomaly
INV100784,CUST001812,SVC4838,AGT127,Pending,Renewal,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-North,1000,767.99,30,30,2024,2,1,2024,1,31,2024,3,1,No,No Anomaly
INV100135,CUST006635,SVC4084,AGT083,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-East,750,320.44,28,28,2025,2,10,2025,2,5,2025,3,5,No,No Anomaly
INV100337,CUST000102,SVC9561,AGT108,Pending,New Connection,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-B,1000,871.3,28,28,2023,11,1,2023,10,27,2023,11,24,No,No Anomaly
INV106186,CUST000458,SVC2304,AGT030,Paid,Recharge,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1265.35,1265.35,0.0,Rural-Zone,40,7.49,31,31,2025,7,1,2025,6,26,2025,7,27,No,No Anomaly
INV107891,CUST005364,SVC7089,AGT117,Partial,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,342.04,128.78,Circle-South,5,0.79,30,30,2024,5,27,2024,5,23,2024,6,22,No,No Anomaly
INV103885,CUST006656,SVC7734,AGT105,Pending,Renewal,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-South,500,327.59,28,28,2025,8,24,2025,8,23,2025,9,20,No,Usage Mismatch
INV107156,CUST007286,SVC3897,AGT116,Paid,Bill Payment,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,5795.29,-2256.47,Circle-South,100,22.69,28,28,2025,3,23,2025,3,18,2025,4,15,No,Usage Mismatch
INV106530,CUST006691,SVC8071,AGT008,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,7048.92,7048.92,0.0,Circle-North,500,188.8,31,31,2024,8,18,2024,8,16,2024,9,16,No,No Anomaly
INV104870,CUST006292,SVC6501,AGT139,Paid,Bill Payment,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-North,150,95.91,31,31,2025,7,31,2025,7,27,2025,8,27,No,No Anomaly
INV107085,CUST001414,SVC8937,AGT033,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,8671.93,-2773.11,Circle-North,200,126.17,28,28,2025,4,7,2025,4,2,2025,4,30,No,No Anomaly
INV104188,CUST000877,SVC9886,AGT040,Paid,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-East,10,0.65,28,28,2025,7,23,2025,7,22,2025,8,19,No,No Anomaly
INV107325,CUST001055,SVC9233,AGT075,Paid,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,15822.76,-4023.94,Rural-Zone,750,43.02,31,31,2025,6,24,2025,6,23,2025,7,24,No,Rate Error
INV107163,CUST006308,SVC8468,AGT144,Paid,Bill Payment,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,6047.02,-2508.2,Circle-South,100,83.38,30,30,2025,8,7,2025,8,5,2025,9,4,No,Usage Mismatch
INV104060,CUST004750,SVC2383,AGT006,Paid,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-South,10,8.17,30,30,2023,9,16,2023,9,13,2023,10,13,No,No Anomaly
INV103402,CUST006014,SVC6237,AGT021,Pending,Recharge,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,50.32,30,30,2023,12,26,2023,12,23,2024,1,22,No,Rate Error
INV100826,CUST000908,SVC3115,AGT138,Pending,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-West,100,14.92,28,28,2025,8,17,2025,8,13,2025,9,10,No,No Anomaly
INV105882,CUST003704,SVC2303,AGT120,Paid,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-South,500,320.4,28,28,2025,8,25,2025,8,20,2025,9,17,No,Billing Error
INV101041,CUST002734,SVC9484,AGT124,Pending,New Connection,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-West,25,7.15,28,28,2024,6,9,2024,6,8,2024,7,6,No,No Anomaly
INV103226,CUST004269,SVC9944,AGT012,Pending,Plan Change,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Rural-Zone,5,0.3,30,30,2024,4,27,2024,4,22,2024,5,22,No,No Anomaly
INV102779,CUST004598,SVC1366,AGT124,Pending,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-West,40,0.1,28,28,2024,4,14,2024,4,11,2024,5,9,No,No Anomaly
INV101607,CUST002395,SVC4700,AGT060,Pending,Recharge,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-South,75,7.76,31,31,2023,11,3,2023,10,29,2023,11,29,No,No Anomaly
INV104800,CUST005926,SVC9278,AGT050,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Rural-Zone,50,24.3,30,30,2024,6,21,2024,6,20,2024,7,20,No,No Anomaly
INV103113,CUST006220,SVC7159,AGT037,Pending,Bill Payment,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-B,50,4.33,30,30,2024,9,3,2024,8,29,2024,9,28,No,Usage Mismatch
INV103429,CUST006635,SVC9042,AGT029,Paid,Bill Payment,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-East,10,1.41,31,31,2023,12,21,2023,12,16,2024,1,16,No,No Anomaly
INV102034,CUST005617,SVC8837,AGT049,Paid,Renewal,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,67.69,30,30,2024,1,9,2024,1,4,2024,2,3,No,No Anomaly
INV106000,CUST006082,SVC7553,AGT111,Paid,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,26.01,28,28,2024,9,28,2024,9,25,2024,10,23,No,No Anomaly
INV106000,CUST002071,SVC2481,AGT066,Paid,Plan Change,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,82.38,31,31,2024,6,21,2024,6,20,2024,7,21,No,No Anomaly
INV101882,CUST004334,SVC9183,AGT104,Pending,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-West,500,402.96,30,30,2024,4,2,2024,4,1,2024,5,1,No,Rate Error
INV100614,CUST002672,SVC4731,AGT026,Paid,Plan Change,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-South,10,7.4,30,30,2024,10,6,2024,10,3,2024,11,2,No,No Anomaly
INV108278,CUST002695,SVC4878,AGT009,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-A,40,3.17,28,33,2025,1,12,2025,1,8,2025,2,5,No,No Anomaly
INV106399,CUST004422,SVC2081,AGT013,Paid,Recharge,Cash,Family Pack,Postpaid,1499,269.82,1768.82,913.84,913.84,0.0,Circle-East,30,16.25,28,28,2025,4,20,2025,4,17,2025,5,15,No,Usage Mismatch
INV107103,CUST001234,SVC8903,AGT056,Paid,Recharge,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,18588.91,-6790.09,Metro-B,750,235.66,28,28,2023,11,7,2023,11,4,2023,12,2,No,No Anomaly
INV105745,CUST000024,SVC9335,AGT070,Paid,Bill Payment,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-South,75,44.43,28,28,2024,3,20,2024,3,17,2024,4,14,No,Billing Error
INV100219,CUST000758,SVC9775,AGT049,Pending,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-South,30,24.14,31,31,2023,11,25,2023,11,24,2023,12,25,No,No Anomaly
INV103864,CUST001121,SVC7486,AGT085,Paid,Recharge,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-North,75,28.65,30,30,2025,5,10,2025,5,7,2025,6,6,No,Billing Error
INV102016,CUST007821,SVC7913,AGT144,Pending,Recharge,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,126.4,28,28,2025,3,10,2025,3,6,2025,4,3,No,No Anomaly
INV107519,CUST000691,SVC4006,AGT095,Partial,Renewal,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1002.14,530.68,Metro-B,40,35.09,31,31,2024,6,27,2024,6,26,2024,7,27,No,Rate Error
INV106859,CUST007439,SVC2417,AGT011,Paid,Recharge,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,20363.42,-8564.6,Rural-Zone,750,317.59,28,28,2023,11,15,2023,11,14,2023,12,12,No,No Anomaly
INV102516,CUST006618,SVC5078,AGT126,Pending,Renewal,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-South,15,3.14,28,28,2023,10,6,2023,10,3,2023,10,31,No,No Anomaly
INV105660,CUST004284,SVC4416,AGT101,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-B,40,13.4,28,28,2025,8,24,2025,8,21,2025,9,18,No,No Anomaly
INV108499,CUST007132,SVC1875,AGT022,Paid,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Rural-Zone,50,41.6,31,40,2025,7,22,2025,7,19,2025,8,19,No,No Anomaly
INV105500,CUST002851,SVC4809,AGT075,Paid,Bill Payment,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,12.04,31,31,2025,1,7,2025,1,6,2025,2,6,No,Usage Mismatch
INV104810,CUST002743,SVC4300,AGT008,Paid,Renewal,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Metro-B,75,26.48,28,28,2025,8,3,2025,8,2,2025,8,30,No,No Anomaly
INV102525,CUST007216,SVC3556,AGT015,Pending,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-West,500,306.43,30,30,2024,1,3,2024,1,1,2024,1,31,No,No Anomaly
INV102473,CUST004392,SVC5550,AGT121,Paid,Renewal,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,26.97,30,30,2024,6,17,2024,6,12,2024,7,12,No,No Anomaly
INV100111,CUST001039,SVC7897,AGT135,Paid,New Connection,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Metro-A,75,18.91,28,28,2024,8,19,2024,8,18,2024,9,15,No,No Anomaly
INV105185,CUST003475,SVC6184,AGT137,Pending,Recharge,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-East,150,69.0,30,30,2023,9,12,2023,9,9,2023,10,9,No,No Anomaly
INV106443,CUST004797,SVC1939,AGT052,Paid,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,9338.03,9338.03,0.0,Circle-South,750,95.31,28,28,2025,4,19,2025,4,17,2025,5,15,No,No Anomaly
INV104641,CUST002592,SVC9577,AGT015,Pending,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-B,750,689.4,28,28,2025,8,9,2025,8,5,2025,9,2,No,Billing Error
INV105415,CUST006164,SVC1649,AGT056,Pending,Renewal,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-West,150,16.83,30,30,2024,1,20,2024,1,15,2024,2,14,No,No Anomaly
INV107986,CUST004200,SVC3086,AGT076,Partial,New Connection,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,3618.53,2280.29,Circle-East,200,61.77,31,31,2024,5,15,2024,5,13,2024,6,13,No,Usage Mismatch
INV101532,CUST005088,SVC8920,AGT018,Paid,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,0.8,31,31,2025,2,8,2025,2,4,2025,3,7,No,No Anomaly
INV102381,CUST001988,SVC6180,AGT012,Pending,Recharge,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,656.44,31,31,2025,3,1,2025,2,26,2025,3,29,No,No Anomaly
INV109301,CUST006915,SVC1957,AGT064,Paid,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-North,500,1239.89,28,28,2025,6,26,2025,6,24,2025,7,22,No,Rate Error
INV107908,CUST005954,SVC5047,AGT083,Partial,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,3179.76,2719.06,Metro-A,200,54.81,31,31,2024,9,22,2024,9,21,2024,10,22,No,Billing Error
INV105426,CUST001044,SVC6950,AGT024,Pending,Recharge,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-B,40,20.45,30,30,2023,11,14,2023,11,11,2023,12,11,No,Billing Error
INV106531,CUST006775,SVC2232,AGT148,Paid,Renewal,Cash,Basic Starter,Prepaid,399,71.82,470.82,611.26,611.26,0.0,Circle-North,5,2.72,28,28,2025,2,14,2025,2,9,2025,3,9,No,Billing Error
INV108591,CUST002103,SVC8116,AGT092,Paid,Plan Change,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-A,40,7.25,30,25,2023,10,31,2023,10,26,2023,11,25,No,Billing Error
INV106000,CUST002116,SVC1406,AGT080,Paid,Renewal,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-South,200,78.79,28,28,2025,8,9,2025,8,6,2025,9,3,No,No Anomaly
INV108019,CUST004563,SVC9556,AGT113,Partial,Bill Payment,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,7059.63,8279.19,Metro-A,1000,737.44,30,30,2023,11,26,2023,11,24,2023,12,24,No,No Anomaly
INV101423,CUST003058,SVC7082,AGT142,Pending,Bill Payment,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-North,75,38.8,28,28,2023,9,21,2023,9,17,2023,10,15,No,No Anomaly
INV108645,CUST006682,SVC1734,AGT079,Paid,Recharge,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-North,25,6.98,30,30,2023,11,7,2023,11,6,2023,12,6,No,No Anomaly
INV103688,CUST001602,SVC9659,AGT079,Pending,Recharge,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-East,500,316.34,31,31,2024,10,29,2024,10,24,2024,11,24,No,No Anomaly
INV104964,CUST005037,SVC6570,AGT061,Pending,Bill Payment,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,5.85,30,30,2024,2,29,2024,2,24,2024,3,25,No,No Anomaly
INV108706,CUST000719,SVC3323,AGT132,Paid,New Connection,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,40.47,30,32,2024,5,9,2024,5,6,2024,6,5,No,Usage Mismatch
INV106459,CUST004156,SVC5971,AGT003,Paid,New Connection,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1658.95,1658.95,0.0,Metro-A,25,13.87,31,31,2024,4,11,2024,4,8,2024,5,9,No,No Anomaly
INV101776,CUST007230,SVC6871,AGT114,Paid,New Connection,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-North,500,274.47,30,30,2024,2,26,2024,2,25,2024,3,26,No,Billing Error
INV106930,CUST007842,SVC5979,AGT028,Paid,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,6074.85,-2536.03,Circle-West,100,72.29,31,31,2025,5,16,2025,5,15,2025,6,15,No,No Anomaly
INV105469,CUST000452,SVC6880,AGT061,Paid,Plan Change,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-B,50,8.49,30,30,2023,11,2,2023,10,28,2023,11,27,No,No Anomaly
INV100984,CUST007158,SVC8396,AGT108,Pending,Bill Payment,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-West,100,7.76,30,30,2024,7,19,2024,7,16,2024,8,15,No,No Anomaly
INV101660,CUST005076,SVC6437,AGT117,Pending,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,361.89,30,30,2023,11,13,2023,11,10,2023,12,10,No,No Anomaly
INV103484,CUST004465,SVC2835,AGT036,Paid,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-South,500,300.82,31,31,2024,8,1,2024,7,30,2024,8,30,No,Rate Error
INV100027,CUST001747,SVC9288,AGT068,Paid,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,10.44,31,31,2025,6,3,2025,5,29,2025,6,29,No,Rate Error
INV103702,CUST003314,SVC5912,AGT062,Paid,Recharge,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,6.66,31,31,2024,4,19,2024,4,14,2024,5,15,No,Rate Error
INV108752,CUST000768,SVC6246,AGT059,Paid,Bill Payment,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-B,15,0.67,28,25,2024,5,5,2024,5,4,2024,6,1,No,Rate Error
INV103757,CUST002799,SVC7070,AGT081,Pending,New Connection,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-South,500,303.63,28,28,2024,12,5,2024,12,2,2024,12,30,No,No Anomaly
INV106000,CUST003471,SVC7414,AGT114,Paid,Plan Change,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-East,15,11.89,30,30,2023,11,23,2023,11,19,2023,12,19,No,No Anomaly
INV100884,CUST000431,SVC3933,AGT125,Paid,Recharge,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Rural-Zone,15,9.98,31,31,2025,7,1,2025,6,29,2025,7,30,No,No Anomaly
INV108095,CUST000803,SVC7764,AGT150,Partial,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,215.99,490.83,Metro-B,10,0.96,28,28,2025,5,21,2025,5,18,2025,6,15,No,No Anomaly
INV104338,CUST005014,SVC5865,AGT110,Paid,Plan Change,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-North,40,9.26,30,30,2025,6,13,2025,6,11,2025,7,11,No,No Anomaly
INV101139,CUST000165,SVC9627,AGT027,Paid,Bill Payment,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Rural-Zone,75,2.57,31,31,2025,2,12,2025,2,10,2025,3,13,No,No Anomaly
INV106000,CUST007809,SVC3235,AGT037,Paid,Bill Payment,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-North,75,50.7,30,30,2024,2,5,2024,2,4,2024,3,5,No,No Anomaly
INV106890,CUST007278,SVC4865,AGT120,Paid,Recharge,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,1216.98,-392.16,Metro-B,15,7.8,31,31,2025,1,23,2025,1,22,2025,2,22,No,No Anomaly
INV103636,CUST002333,SVC3358,AGT110,Paid,Renewal,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,38.9,28,28,2024,10,10,2024,10,6,2024,11,3,No,Usage Mismatch
